,timestamp,open,high,low,close,volume
0,2023-07-26,117.14,117.39,113.45,114.72,7541664
1,2023-07-25,114.5,117.96,113.63,117.16,17022373
2,2023-07-24,110.4,110.98,110.06,110.25,5337018
3,2023-07-21,111.44,111.88,109.82,110.33,8202037
4,2023-07-20,110.04,111.84,109.96,111.24,4117281
5,2023-07-19,110.33,110.81,108.8262,109.89,4473150
6,2023-07-18,110.9,111.83,110.52,111.06,3573947
7,2023-07-17,110.42,112.15,110.15,111.14,3637944
8,2023-07-14,111.0,111.22,110.03,110.28,2717867
9,2023-07-13,111.25,111.82,110.82,111.28,2775176
10,2023-07-12,111.29,111.97,110.89,111.2,4312755
11,2023-07-11,110.73,111.53,110.23,111.22,3789989
12,2023-07-10,108.41,110.73,108.37,110.53,4633206
13,2023-07-07,107.14,108.87,106.94,108.27,3865778
14,2023-07-06,108.01,108.75,106.86,107.37,3667100
15,2023-07-05,108.22,108.985,107.76,108.65,3662234
16,2023-07-03,109.06,109.33,107.305,108.28,2972029
17,2023-06-30,108.99,110.26,108.6,109.85,7382808
18,2023-06-29,106.22,107.83,106.04,107.74,3248774
19,2023-06-28,105.29,107.3699,104.97,107.05,4795723
20,2023-06-27,104.63,105.205,104.355,104.92,4767520
21,2023-06-26,103.53,105.11,103.36,104.45,4250905
22,2023-06-23,103.09,104.37,102.6395,103.78,6012099
23,2023-06-22,104.66,105.79,104.635,104.82,4223879
24,2023-06-21,103.64,105.69,103.58,105.05,4775372
25,2023-06-20,106.08,106.21,103.41,104.02,6439760
26,2023-06-16,105.95,108.9,105.935,106.29,10959066
27,2023-06-15,104.44,105.64,103.99,105.41,6969784
28,2023-06-14,106.72,106.8,103.96,104.7,5131062
29,2023-06-13,106.03,107.15,105.81,106.74,4318941
30,2023-06-12,106.31,106.891,105.65,106.23,3734137
31,2023-06-09,106.29,106.55,105.08,106.3,3486211
32,2023-06-08,105.84,107.22,105.63,106.07,3573784
33,2023-06-07,106.64,107.33,105.64,106.08,7279386
34,2023-06-06,104.33,106.11,104.1,105.46,6220315
35,2023-06-05,105.8,105.8,104.1,104.1,4077200
36,2023-06-02,105.5,106.71,104.535,105.8,5967665
37,2023-06-01,101.21,105.17,101.07,104.67,6222705
38,2023-05-31,101.32,101.84,99.705,101.53,10502843
39,2023-05-30,103.02,103.07,100.66,102.4,5665085
40,2023-05-26,101.59,103.95,101.56,102.74,5424211
41,2023-05-25,101.4,102.09,100.54,101.52,5377106
42,2023-05-24,101.28,101.47,99.91,100.98,5008286
43,2023-05-23,103.86,104.14,101.28,101.7,4579608
44,2023-05-22,104.1,105.94,104.1,104.55,3987255
45,2023-05-19,104.52,105.78,103.84,104.26,5770716
46,2023-05-18,102.89,104.28,101.73,104.01,4606805
47,2023-05-17,101.87,103.58,101.55,103.47,5484195
48,2023-05-16,101.23,102.225,100.89,101.13,4409063
49,2023-05-15,99.14,102.31,99.02,102.0,6363672
50,2023-05-12,99.58,100.0,97.71,98.8,3458028
51,2023-05-11,99.4,99.98,98.82,99.51,4084424
52,2023-05-10,101.48,101.67,98.46,99.54,4032922
53,2023-05-09,100.77,101.9,100.77,101.0,5204086
54,2023-05-08,100.22,101.11,100.22,100.92,3417539
55,2023-05-05,100.58,101.76,99.75,100.24,5030249
56,2023-05-04,101.49,101.75,97.41,99.32,7226963
