,timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
0,2023-05-26,154.69,155.275,154.2,154.35,154.35,6845396,0.0,1.0
1,2023-05-25,156.05,156.29,153.72,154.41,154.41,6886056,0.0,1.0
2,2023-05-24,157.08,157.14,155.92,156.66,156.66,5015148,0.0,1.0
3,2023-05-23,157.1,158.27,156.37,156.81,156.81,5793009,0.0,1.0
4,2023-05-22,158.0,159.14,156.78,156.87,156.87,5675927,1.19,1.0
5,2023-05-19,158.59,159.9344,158.14,158.91,157.713600531444,6527141,0.0,1.0
6,2023-05-18,158.66,158.93,157.56,158.48,157.286837909655,5172966,0.0,1.0
7,2023-05-17,159.79,160.055,157.77,158.99,157.792998228521,6840687,0.0,1.0
8,2023-05-16,159.06,160.25,158.53,159.34,158.140363153233,5599505,0.0,1.0
9,2023-05-15,160.8,161.03,158.94,159.55,158.34878210806,5104486,0.0,1.0
10,2023-05-12,161.36,161.56,160.01,160.78,159.56952170062,3904327,0.0,1.0
11,2023-05-11,161.83,162.19,159.3901,160.99,159.777940655447,5867620,0.0,1.0
12,2023-05-10,161.2,161.97,160.06,161.65,160.432971656333,6756629,0.0,1.0
13,2023-05-09,161.75,162.13,160.79,161.05,159.837488928255,5520642,0.0,1.0
14,2023-05-08,161.99,162.57,161.34,162.31,161.088002657219,4994929,0.0,1.0
15,2023-05-05,162.84,163.13,161.69,162.68,161.4552170062,5194461,0.0,1.0
16,2023-05-04,162.68,162.9,161.25,162.13,160.909357838795,5127992,0.0,1.0
17,2023-05-03,165.55,166.18,162.51,162.87,161.643786536758,5937170,0.0,1.0
18,2023-05-02,164.34,165.48,163.555,165.03,163.787524357839,7541724,0.0,1.0
19,2023-05-01,163.6,164.298,162.24,163.6,162.368290522586,4893426,0.0,1.0
20,2023-04-28,162.81,163.76,162.5566,163.7,162.467537643933,6024864,0.0,1.0
21,2023-04-27,162.9,163.4067,162.13,163.0,161.772807794508,5739700,0.0,1.0
22,2023-04-26,164.09,164.39,162.24,162.62,161.395668733392,5442652,0.0,1.0
23,2023-04-25,164.31,165.35,164.155,165.18,163.936395039858,6263103,0.0,1.0
24,2023-04-24,162.69,163.805,161.87,163.68,162.447688219663,5278892,0.0,1.0
25,2023-04-21,164.44,164.97,161.97,162.69,161.465141718335,7014214,0.0,1.0
26,2023-04-20,162.43,163.82,160.96,163.58,162.348441098317,9498768,0.0,1.0
27,2023-04-19,161.99,162.68,161.17,162.53,161.306346324181,6752006,0.0,1.0
28,2023-04-18,164.25,164.69,159.65,161.01,159.797790079717,14571485,0.0,1.0
29,2023-04-17,165.735,166.24,164.94,165.67,164.422705934455,8034884,0.0,1.0
30,2023-04-14,165.97,166.115,164.06,165.84,164.591426040744,7225127,0.0,1.0
31,2023-04-13,164.18,166.33,163.805,166.11,164.859393268379,5640617,0.0,1.0
32,2023-04-12,163.94,164.84,163.1,163.92,162.685881310895,5764240,0.0,1.0
33,2023-04-11,164.42,165.28,164.0401,164.27,163.033246235607,5903824,0.0,1.0
34,2023-04-10,164.63,164.84,163.64,164.32,163.08286979628,5353951,0.0,1.0
35,2023-04-06,165.99,167.23,164.8,165.15,163.906620903454,9615407,0.0,1.0
36,2023-04-05,164.37,165.66,162.76,165.61,164.363157661647,16704181,0.0,1.0
37,2023-04-04,156.97,158.97,156.59,158.49,157.296762621789,8314527,0.0,1.0
38,2023-04-03,154.95,157.01,153.94,156.85,155.669109831709,6841888,0.0,1.0
39,2023-03-31,153.79,155.19,153.24,155.0,153.833038086802,9890047,0.0,1.0
40,2023-03-30,153.58,153.8,152.81,153.43,152.274858281665,4555905,0.0,1.0
41,2023-03-29,152.24,153.38,152.07,153.31,152.15576173605,6012030,0.0,1.0
42,2023-03-28,152.39,153.45,151.725,151.82,150.676979627989,6115293,0.0,1.0
43,2023-03-27,154.2,154.54,153.11,153.3,152.145837023915,6772282,0.0,1.0
44,2023-03-24,151.48,152.76,150.83,152.65,151.500730735164,5696845,0.0,1.0
