,timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
0,2023-02-21,205.27,206.9,201.22,201.85,201.85,3942873,0.0,1.0
1,2023-02-17,213.24,213.71,208.9,212.75,212.75,3462070,0.0,1.0
2,2023-02-16,210.2,216.0682,209.62,214.01,214.01,2479039,0.0,1.0
3,2023-02-15,212.35,215.5,211.27,215.03,215.03,1851560,0.0,1.0
4,2023-02-14,212.03,215.12,211.14,213.76,213.76,2316568,0.0,1.0
5,2023-02-13,209.3,214.3,207.43,214.14,214.14,2363984,0.0,1.0
6,2023-02-10,207.46,208.93,206.33,208.78,208.78,1836457,0.0,1.0
7,2023-02-09,214.77,215.24,207.96,208.64,208.64,2386806,0.0,1.0
8,2023-02-08,214.21,214.21,211.07,212.76,212.76,2421051,0.0,1.0
9,2023-02-07,212.89,215.57,210.42,214.73,214.73,2552300,0.0,1.0
10,2023-02-06,214.25,216.84,214.06,215.87,215.87,2380640,0.0,1.0
11,2023-02-03,217.14,218.39,214.82,215.97,215.97,3047868,0.0,1.0
12,2023-02-02,216.05,223.31,215.98,221.56,221.56,4156769,0.0,1.0
13,2023-02-01,207.455,215.14,204.39,213.56,213.56,3363932,0.0,1.0
14,2023-01-31,203.25,208.33,202.5,208.25,208.25,3415828,0.0,1.0
15,2023-01-30,201.97,204.56,201.15,201.91,201.91,2786376,0.0,1.0
16,2023-01-27,201.45,203.42,200.435,202.49,202.49,2907889,0.0,1.0
17,2023-01-26,204.35,208.77,201.6394,201.81,201.81,3426079,0.0,1.0
18,2023-01-25,204.52,206.289,201.84,206.11,206.11,2283441,0.0,1.0
19,2023-01-24,202.61,206.58,202.61,206.41,206.41,2862499,1.05,1.0
20,2023-01-23,203.52,206.91,201.79,205.11,204.071893859057,3473698,0.0,1.0
21,2023-01-20,201.36,204.99,198.665,204.53,203.494829364697,3517607,0.0,1.0
22,2023-01-19,207.505,207.9,201.19,202.13,201.106976284585,3508807,0.0,1.0
23,2023-01-18,210.72,214.18,208.11,208.5,207.444736334715,3575106,0.0,1.0
24,2023-01-17,212.17,214.98,209.2475,209.52,208.459573893763,2943807,0.0,1.0
25,2023-01-13,207.81,213.556,207.81,212.16,211.086212281886,3875862,0.0,1.0
26,2023-01-12,210.26,211.57,206.59,210.26,209.195828593464,2690152,0.0,1.0
27,2023-01-11,202.16,208.72,202.15,208.59,207.534280825219,2780964,0.0,1.0
28,2023-01-10,199.92,201.67,198.54,201.4,200.380670972718,2200918,0.0,1.0
29,2023-01-09,202.42,204.1299,199.34,199.44,198.430590957293,2748474,0.0,1.0
30,2023-01-06,200.73,201.79,194.45,200.97,199.952847295864,3121509,0.0,1.0
31,2023-01-05,199.3,201.44,197.48,200.77,199.753859539188,1942252,0.0,1.0
32,2023-01-04,201.43,202.35,197.51,201.39,200.370721584884,2507434,0.0,1.0
33,2023-01-03,201.49,202.3,197.14,199.04,198.032615443941,2602208,0.0,1.0
34,2022-12-30,200.03,200.5,197.21,199.24,198.231603200617,2154647,0.0,1.0
35,2022-12-29,201.68,203.12,201.3,202.26,201.236318326424,1270947,0.0,1.0
36,2022-12-28,201.96,203.4999,199.63,200.06,199.047453002989,1419898,0.0,1.0
37,2022-12-27,201.69,203.99,201.31,201.71,200.689101995565,2076600,0.0,1.0
38,2022-12-23,198.42,202.32,197.02,201.88,200.85824158874,1469299,0.0,1.0
39,2022-12-22,198.52,200.225,195.27,199.15,198.142058710113,2414946,0.0,1.0
40,2022-12-21,202.93,203.62,200.27,202.43,201.405457919599,2345410,0.0,1.0
41,2022-12-20,201.19,202.13,197.69,200.86,199.843404029692,2372187,0.0,1.0
42,2022-12-19,205.35,205.94,201.99,203.17,202.1417126193,2442444,0.0,1.0
