,timestamp,open,high,low,close,volume
0,2023-07-25,46.39,46.64,45.43,45.48,13537415
1,2023-07-24,45.965,46.83,45.96,46.42,12053227
2,2023-07-21,47.175,47.21,45.945,45.96,16215407
3,2023-07-20,46.37,47.24,46.21,47.13,18927160
4,2023-07-19,45.93,46.57,45.54,46.26,18932692
5,2023-07-18,44.77,45.7,44.595,45.6,24188946
6,2023-07-17,43.56,45.13,43.55,44.74,25175572
7,2023-07-14,44.75,45.31,43.3,43.56,30897627
8,2023-07-13,43.47,43.76,43.295,43.71,18034790
9,2023-07-12,43.31,43.85,43.01,43.26,13998344
10,2023-07-11,42.35,42.93,42.07,42.74,15402345
11,2023-07-10,42.71,42.99,42.28,42.32,16675756
12,2023-07-07,42.59,43.43,42.59,42.77,13506536
13,2023-07-06,43.22,43.31,42.24,42.89,14981509
14,2023-07-05,43.23,43.62,42.765,43.48,15723583
15,2023-07-03,42.88,43.595,42.7396,43.4,9249140
16,2023-06-30,42.95,43.22,42.62,42.68,20062199
17,2023-06-29,41.48,42.51,41.365,42.45,23956315
18,2023-06-28,40.92,40.935,40.38,40.62,13959577
19,2023-06-27,40.62,41.06,40.335,40.91,11749594
20,2023-06-26,40.78,41.22,40.455,40.59,13618534
21,2023-06-23,40.53,40.735,40.295,40.61,18952026
22,2023-06-22,41.55,41.63,40.92,41.06,11506653
23,2023-06-21,41.85,41.96,41.53,41.65,11686483
24,2023-06-20,42.12,42.14,41.3401,41.89,16681109
25,2023-06-16,42.58,42.74,42.06,42.18,36422065
26,2023-06-15,41.82,42.42,41.62,42.36,14188171
27,2023-06-14,42.75,42.99,41.985,42.08,14826069
28,2023-06-13,41.68,43.34,41.525,42.65,18863972
29,2023-06-12,42.11,42.76,41.405,41.83,19435624
30,2023-06-09,42.33,42.465,42.03,42.13,11101144
31,2023-06-08,41.7,42.4,41.555,42.37,17159322
32,2023-06-07,41.45,42.14,40.99,42.07,17781833
33,2023-06-06,40.4,41.62,40.26,41.26,18825118
34,2023-06-05,41.16,41.16,40.44,40.45,18443900
35,2023-06-02,40.62,41.55,40.38,41.24,16906059
36,2023-06-01,40.21,40.53,39.68,40.06,17079390
37,2023-05-31,40.29,40.47,39.3001,39.81,26380470
38,2023-05-30,41.24,41.42,40.335,40.98,14752581
39,2023-05-26,40.9,41.52,40.76,41.23,17399404
40,2023-05-25,40.62,41.29,40.52,40.9,17691783
41,2023-05-24,40.885,41.285,40.68,40.87,21193748
42,2023-05-23,41.01,42.12,40.975,41.21,26116555
43,2023-05-22,40.2,41.23,40.1,40.98,27519430
44,2023-05-19,40.33,40.455,39.62,40.03,19774940
45,2023-05-18,40.32,40.32,39.57,40.21,27213897
46,2023-05-17,38.99,40.61,38.89,40.46,29241596
47,2023-05-16,38.68,38.77,38.32,38.39,21823892
48,2023-05-15,37.6,39.095,37.46,38.77,24405846
49,2023-05-12,38.46,38.53,37.18,37.49,17658639
50,2023-05-11,37.76,38.48,37.41,38.33,18536194
51,2023-05-10,39.2,39.23,37.9,38.28,17941573
52,2023-05-09,37.94,38.67,37.77,38.54,18999064
53,2023-05-08,38.43,38.775,38.15,38.38,22735421
54,2023-05-05,37.46,38.28,37.33,37.94,27039663
55,2023-05-04,37.68,38.08,36.4,36.72,53246973
