,timestamp,open,high,low,close,volume
0,2023-08-02,57.22,57.67,56.4401,57.47,6728855
1,2023-08-01,58.02,58.22,56.98,57.61,6931665
2,2023-07-31,57.57,58.695,57.38,58.34,8278896
3,2023-07-28,57.12,57.44,56.64,57.15,7020997
4,2023-07-27,57.97,58.14,56.815,57.02,7791930
5,2023-07-26,57.05,58.22,57.01,57.67,8113502
6,2023-07-25,57.08,58.12,56.77,57.88,10686117
7,2023-07-24,56.22,57.09,55.92,57.02,10596120
8,2023-07-21,55.82,56.61,54.7,56.01,16639921
9,2023-07-20,57.65,57.91,56.69,57.26,9963482
10,2023-07-19,56.31,57.44,56.13,57.36,13074897
11,2023-07-18,56.35,57.57,56.185,56.98,11387018
12,2023-07-17,56.62,57.02,56.045,56.51,13602092
13,2023-07-14,56.83,57.17,56.43,57.13,14423293
14,2023-07-13,57.0,57.62,56.355,57.42,15775110
15,2023-07-12,56.53,57.09,55.98,56.68,14304628
16,2023-07-11,53.94,56.24,53.85,56.05,18096591
17,2023-07-10,52.84,53.73,52.65,53.62,14817054
18,2023-07-07,48.94,53.62,48.81,53.35,23181602
19,2023-07-06,48.91,49.55,48.31,49.12,9417641
20,2023-07-05,49.71,49.7753,49.115,49.3,8724975
21,2023-07-03,49.3,49.895,48.9399,49.47,3543079
22,2023-06-30,49.0,49.71,48.67,49.12,13420031
23,2023-06-29,48.87,48.91,47.66,48.47,10506213
24,2023-06-28,48.06,48.88,47.33,48.59,9204416
25,2023-06-27,47.9,48.475,47.26,48.14,13197974
26,2023-06-26,46.67,47.735,46.51,47.36,6202493
27,2023-06-23,46.14,46.605,45.75,46.59,9304636
28,2023-06-22,47.5,47.63,46.795,46.84,8533687
29,2023-06-21,47.15,48.41,46.82,47.76,6725574
30,2023-06-20,46.93,47.36,46.47,47.26,7807673
31,2023-06-16,48.11,48.4,47.725,47.78,14740855
32,2023-06-15,47.77,48.34,47.73,47.9,6370499
33,2023-06-14,48.53,48.8588,46.825,47.27,7072077
34,2023-06-13,47.89,49.09,47.76,47.96,8821348
35,2023-06-12,46.475,47.53,46.45,47.02,5888797
36,2023-06-09,47.56,48.19,47.155,47.53,6946611
37,2023-06-08,48.25,48.469,46.965,47.45,8289893
38,2023-06-07,47.32,48.33,47.13,48.13,9213738
39,2023-06-06,45.47,46.97,45.33,46.95,12366291
40,2023-06-05,47.61,47.61,46.09,46.22,7202400
41,2023-06-02,46.07,47.44,45.6286,46.77,11283168
42,2023-06-01,43.06,45.615,42.895,44.98,12223017
43,2023-05-31,42.77,43.5,42.73,42.83,14440935
44,2023-05-30,43.58,44.35,43.25,44.31,8381921
45,2023-05-26,45.7,45.9,44.03,44.48,12290383
46,2023-05-25,45.3,45.695,44.58,45.16,15889506
47,2023-05-24,45.96,46.6,45.5,46.23,6895634
48,2023-05-23,46.32,46.495,45.8,46.06,7538865
49,2023-05-22,45.27,46.18,45.185,46.0,11126873
50,2023-05-19,45.38,45.76,45.02,45.27,8359286
51,2023-05-18,44.02,44.99,43.685,44.85,8372787
52,2023-05-17,43.84,44.51,43.04,44.5,12579390
53,2023-05-16,44.33,44.4131,42.95,43.25,11899152
54,2023-05-15,44.38,44.88,43.91,44.6,6813242
55,2023-05-12,44.54,45.2,43.78,44.07,10202174
56,2023-05-11,45.16,45.31,43.9,44.14,15134258
57,2023-05-10,47.13,47.285,45.51,45.86,10124119
58,2023-05-09,46.37,47.71,46.29,47.17,9834744
59,2023-05-08,46.67,46.83,46.04,46.61,8861822
60,2023-05-05,46.54,46.68,45.5801,45.75,9900633
61,2023-05-04,45.44,45.99,44.6,45.07,10085350
62,2023-05-03,45.47,46.07,45.08,45.27,9217880
63,2023-05-02,48.36,48.55,45.92,46.18,11963837
64,2023-05-01,48.84,49.58,48.46,49.15,5053448
65,2023-04-28,47.93,49.63,47.39,49.35,8622993
66,2023-04-27,47.39,48.285,46.98,47.96,9231364
67,2023-04-26,48.845,49.17,47.435,47.78,9082644
68,2023-04-25,49.4,49.64,47.98,48.96,9312290
69,2023-04-24,49.505,50.98,49.36,50.22,10252360
70,2023-04-21,51.74,51.75,49.09,49.8,15775972
71,2023-04-20,51.95,52.22,51.41,51.97,8134080
72,2023-04-19,51.92,52.76,51.66,52.63,7791428
73,2023-04-18,51.72,52.71,51.51,52.17,5551211
74,2023-04-17,52.3,52.75,51.4,52.06,7371543
75,2023-04-14,52.4,53.15,51.89,52.48,8036968
76,2023-04-13,51.94,52.3,51.755,51.89,6544321
77,2023-04-12,51.32,52.215,50.76,51.98,8400471
78,2023-04-11,50.33,51.4,49.945,51.14,8081060
79,2023-04-10,49.81,50.96,49.725,50.04,5278444
80,2023-04-06,50.68,50.84,49.5,49.62,6734060
81,2023-04-05,50.58,51.155,49.91,50.7,9102077
82,2023-04-04,52.36,52.53,49.955,50.46,9378144
83,2023-04-03,52.27,53.81,51.97,52.33,20003441
84,2023-03-31,48.85,49.4782,48.62,49.1,8153990
85,2023-03-30,49.39,49.53,48.49,48.74,7353622
86,2023-03-29,48.25,48.8,48.03,48.7,9569713
87,2023-03-28,46.77,47.87,46.51,47.64,6816202
88,2023-03-27,45.615,46.93,45.21,46.77,10579825
89,2023-03-24,44.21,45.0,43.82,44.57,19754122
90,2023-03-23,47.44,47.84,45.04,45.48,12213430
91,2023-03-22,48.55,48.91,47.29,47.4,11556997
92,2023-03-21,47.99,48.66,47.52,48.28,10486702
93,2023-03-20,44.89,46.545,44.7,46.22,10496058
94,2023-03-17,45.945,46.0,44.37,44.68,20723776
95,2023-03-16,44.34,46.525,44.08,46.18,16771014
96,2023-03-15,46.77,46.96,44.72,45.32,18103347
97,2023-03-14,49.25,50.89,48.45,49.36,10345915
98,2023-03-13,49.37,50.485,48.32,48.84,10914670
99,2023-03-10,51.77,52.95,50.66,51.0,8608361
100,2023-03-09,53.9,54.44,52.1,52.19,8844670
101,2023-03-08,53.71,54.26,52.315,53.54,7555033
102,2023-03-07,55.02,55.07,54.0,54.04,6908470
103,2023-03-06,55.47,55.73,54.94,55.35,6116760
104,2023-03-03,54.49,56.14,54.19,55.99,6726460
105,2023-03-02,54.62,55.48,54.0513,55.3,5668505
106,2023-03-01,53.25,55.16,53.12,54.89,7166654
107,2023-02-28,54.99,55.2899,53.2,53.21,10634180
108,2023-02-27,54.03,54.525,53.39,54.4,6286985
109,2023-02-24,52.8,54.13,52.2,53.92,8458660
110,2023-02-23,53.58,54.02,52.87,53.32,6324579
111,2023-02-22,53.16,53.94,52.04,52.41,9181143
112,2023-02-21,53.3,54.59,53.2711,53.4,7422068
113,2023-02-17,55.0,55.06,53.13,53.34,9162919
114,2023-02-16,56.0,56.59,55.42,55.78,5089674
115,2023-02-15,56.15,56.3,55.015,55.99,7081522
