,timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
0,2023-02-07,140.862,143.37,140.25,142.99,142.99,4952304,0.0,1.0
1,2023-02-06,141.47,143.27,141.47,141.97,141.97,6314273,0.0,1.0
2,2023-02-03,146.19,146.68,144.34,145.19,145.19,5557520,0.0,1.0
3,2023-02-02,150.02,150.18,145.7701,146.95,146.95,8665668,0.0,1.0
4,2023-02-01,149.15,152.15,148.49,150.97,150.97,7111272,0.0,1.0
5,2023-01-31,147.58,149.965,147.48,149.31,149.31,6073029,0.0,1.0
6,2023-01-30,145.9054,147.95,145.34,146.98,146.98,4485157,0.0,1.0
7,2023-01-27,148.06,148.2,146.17,146.73,146.73,4061735,0.0,1.0
8,2023-01-26,147.89,149.19,147.49,148.69,148.69,3808428,0.0,1.0
9,2023-01-25,145.73,148.54,145.2,148.07,148.07,4352540,0.0,1.0
10,2023-01-24,143.83,146.54,143.01,145.81,145.81,3851654,0.0,1.0
11,2023-01-23,145.65,145.83,143.85,144.37,144.37,5306391,0.0,1.0
12,2023-01-20,142.41,145.505,142.39,145.12,145.12,5878406,0.0,1.0
13,2023-01-19,145.18,145.67,143.66,145.14,145.14,5345710,0.0,1.0
14,2023-01-18,146.13,147.74,145.5,145.9,145.9,4543391,0.0,1.0
15,2023-01-17,149.18,149.18,146.635,146.98,146.98,5481985,0.0,1.0
16,2023-01-13,149.91,150.5683,148.26,149.68,149.68,6543839,0.0,1.0
17,2023-01-12,147.77,150.09,146.55,149.91,149.91,4269378,0.0,1.0
18,2023-01-11,149.5,149.845,148.1223,148.8,148.8,4451508,0.0,1.0
19,2023-01-10,148.97,149.9,147.74,149.56,149.56,3779510,0.0,1.0
20,2023-01-09,148.02,150.23,147.75,148.77,148.77,4977094,0.0,1.0
21,2023-01-06,145.79,149.47,145.79,148.57,148.57,6539579,0.0,1.0
22,2023-01-05,140.63,145.1199,140.16,144.48,144.48,9254901,0.0,1.0
23,2023-01-04,140.5,140.98,137.36,139.96,139.96,6900798,0.0,1.0
24,2023-01-03,139.0,140.09,136.26,139.04,139.04,8245426,0.0,1.0
25,2022-12-30,138.98,140.11,138.28,140.0,140.0,2565386,0.0,1.0
26,2022-12-29,139.72,140.5,139.115,139.4,139.4,2617331,0.0,1.0
27,2022-12-28,140.99,141.41,138.81,138.98,138.98,2628317,0.0,1.0
28,2022-12-27,140.515,141.5,139.93,140.99,140.99,2784565,0.0,1.0
29,2022-12-23,139.51,140.65,138.61,140.02,140.02,1857865,0.0,1.0
30,2022-12-22,140.57,140.79,137.725,139.53,139.53,4692465,0.0,1.0
31,2022-12-21,141.665,142.15,139.48,141.47,141.47,4327533,0.0,1.0
32,2022-12-20,141.99,142.44,140.165,140.34,140.34,3925379,0.0,1.0
33,2022-12-19,142.81,144.25,141.26,141.62,141.62,5643690,0.0,1.0
34,2022-12-16,138.64,143.13,138.1,142.36,142.36,15119441,0.0,1.0
35,2022-12-15,141.97,144.01,139.93,140.2,140.2,6130788,0.0,1.0
36,2022-12-14,140.78,144.49,140.71,142.36,142.36,7511810,0.0,1.0
37,2022-12-13,144.73,144.98,140.18,140.58,140.58,10037608,0.0,1.0
38,2022-12-12,143.04,143.395,141.04,142.4,142.4,4054028,0.0,1.0
39,2022-12-09,143.33,144.2,141.2,141.57,141.57,6986835,0.0,1.0
40,2022-12-08,148.49,148.75,143.15,143.81,143.81,7332370,0.0,1.0
41,2022-12-07,150.01,150.73,148.33,148.79,148.79,4646067,0.0,1.0
42,2022-12-06,150.61,150.87,148.31,149.39,149.39,3161730,0.0,1.0
43,2022-12-05,151.8,152.4,149.9,150.62,150.62,3103922,0.0,1.0
44,2022-12-02,149.62,152.55,149.62,152.41,152.41,3046578,0.0,1.0
45,2022-12-01,152.26,153.36,150.96,151.81,151.81,3812700,0.0,1.0
46,2022-11-30,148.2,151.885,147.665,151.46,151.46,7464594,0.0,1.0
47,2022-11-29,149.06,149.605,147.82,148.62,148.62,5339047,0.0,1.0
48,2022-11-28,151.01,152.21,149.44,149.9,149.9,4909042,0.0,1.0
49,2022-11-25,151.17,151.7892,150.22,151.05,151.05,1481155,0.0,1.0
50,2022-11-23,151.05,152.17,149.76,150.12,150.12,3026753,0.0,1.0
51,2022-11-22,150.09,151.77,149.5,151.6,151.6,3234992,0.0,1.0
52,2022-11-21,149.44,151.07,148.87,149.88,149.88,5312739,0.0,1.0
53,2022-11-18,148.805,150.31,148.46,148.83,148.83,3756526,0.0,1.0
54,2022-11-17,143.26,148.56,143.26,147.77,147.77,6115190,0.0,1.0
55,2022-11-16,145.31,147.27,144.64,144.88,144.88,4687330,0.0,1.0
56,2022-11-15,147.59,149.16,143.08,145.0,145.0,6421440,0.0,1.0
57,2022-11-14,146.25,147.32,144.66,145.46,145.46,6535790,0.0,1.0
58,2022-11-11,149.96,150.14,145.05,146.19,146.19,7576663,0.0,1.0
59,2022-11-10,151.89,152.0,148.14,150.45,150.45,6440918,0.0,1.0
60,2022-11-09,149.28,150.44,148.44,148.64,148.64,4848999,0.0,1.0
61,2022-11-08,150.0,150.96,148.415,149.9,149.9,3246706,0.0,1.0
62,2022-11-07,149.75,150.42,148.834,149.78,149.78,5150132,0.0,1.0
63,2022-11-04,148.5,149.71,146.15,148.83,148.83,7357176,0.0,1.0
64,2022-11-03,148.81,150.28,148.04,148.17,148.17,4937488,0.0,1.0
65,2022-11-02,152.575,154.3786,149.98,150.02,150.02,6344936,0.0,1.0
66,2022-11-01,152.99,154.14,151.5,152.28,152.28,5502392,0.0,1.0
67,2022-10-31,150.0,152.07,147.24,151.56,151.56,8396029,0.0,1.0
68,2022-10-28,148.0,151.93,147.23,151.0,151.0,13902760,0.0,1.0
69,2022-10-27,140.2,142.87,140.11,140.63,140.63,7425305,0.0,1.0
70,2022-10-26,142.0,142.725,140.5,140.84,140.84,6664525,0.0,1.0
71,2022-10-25,140.0,141.895,139.74,140.63,140.63,5738455,0.0,1.0
72,2022-10-24,137.32,139.83,137.21,139.32,139.32,4176468,0.0,1.0
73,2022-10-21,135.025,136.68,134.88,136.46,136.46,4198749,0.0,1.0
74,2022-10-20,135.94,137.2739,134.965,136.02,136.02,4800521,0.0,1.0
75,2022-10-19,136.03,136.82,135.37,135.74,135.74,3916094,0.0,1.0
76,2022-10-18,136.09,136.68,134.49,136.16,136.16,4273037,0.0,1.0
77,2022-10-17,133.23,135.65,133.23,133.84,133.84,5775324,0.0,1.0
78,2022-10-14,135.11,135.47,131.44,131.52,131.52,5650189,0.0,1.0
79,2022-10-13,130.81,134.1045,129.55,133.08,133.08,6342101,0.0,1.0
80,2022-10-12,136.56,136.76,132.79,132.94,132.94,6461257,0.0,1.0
81,2022-10-11,137.97,138.59,136.85,137.15,137.15,4564782,0.0,1.0
82,2022-10-10,137.59,138.86,137.12,137.73,137.73,3785825,0.0,1.0
83,2022-10-07,138.92,139.295,137.04,137.59,137.59,4945830,0.0,1.0
84,2022-10-06,140.4,141.88,138.85,139.42,139.42,4533506,0.0,1.0
85,2022-10-05,140.3,141.89,138.0,141.23,141.23,4454550,0.0,1.0
86,2022-10-04,139.785,142.69,139.56,142.54,142.54,5648612,0.0,1.0
87,2022-10-03,136.255,139.88,136.12,138.9,138.9,5543871,0.0,1.0
88,2022-09-30,134.95,136.2,133.97,134.17,134.17,6201015,0.0,1.0
89,2022-09-29,135.35,135.3749,132.96,134.64,134.64,5602902,0.0,1.0
90,2022-09-28,134.455,136.71,133.28,135.52,135.52,5573306,0.0,1.0
91,2022-09-27,132.32,133.99,131.73,132.68,132.68,4239592,0.0,1.0
92,2022-09-26,131.56,133.13,131.02,132.32,132.32,5177529,0.0,1.0
93,2022-09-23,133.712,133.765,130.43,132.33,132.33,6091362,0.0,1.0
94,2022-09-22,135.98,136.44,134.1,135.05,135.05,4521048,0.0,1.0
95,2022-09-21,140.29,140.87,136.67,136.77,136.77,4542811,0.0,1.0
96,2022-09-20,140.75,141.09,139.3,139.64,139.64,4205206,0.0,1.0
97,2022-09-19,139.0,140.83,138.82,140.71,140.71,3709230,0.0,1.0
98,2022-09-16,138.22,140.59,137.5,139.95,139.95,9607071,0.0,1.0
99,2022-09-15,141.9,143.05,140.82,141.02,141.02,4373788,0.0,1.0
100,2022-09-14,139.38,142.165,139.09,141.93,141.93,5726901,0.0,1.0
101,2022-09-13,142.49,143.44,137.48,137.74,137.74,6206721,0.0,1.0
102,2022-09-12,146.66,146.98,143.41,145.15,145.15,4513117,0.0,1.0
103,2022-09-09,147.145,147.32,142.43,145.7,145.7,5585549,0.0,1.0
104,2022-09-08,145.81,147.53,144.4,145.365,145.365,4325963,0.0,1.0
105,2022-09-07,142.8,145.95,142.63,145.5,145.5,4102826,0.0,1.0
106,2022-09-06,142.29,143.34,140.94,141.91,141.91,3880794,0.0,1.0
107,2022-09-02,144.38,145.77,141.23,141.98,141.98,4497346,0.0,1.0
108,2022-09-01,143.49,144.8,142.31,143.92,143.92,4492985,0.0,1.0
109,2022-08-31,145.94,147.21,143.76,143.96,143.96,6215020,0.0,1.0
110,2022-08-30,144.59,145.76,143.3104,145.52,145.52,3358614,0.0,1.0
111,2022-08-29,142.98,146.57,142.5,144.89,144.89,3056904,0.0,1.0
112,2022-08-26,147.09,148.04,142.79,143.02,143.02,4347658,0.0,1.0
113,2022-08-25,145.31,147.33,143.79,147.07,147.07,2760163,0.0,1.0
114,2022-08-24,143.51,146.5099,142.86,145.33,145.33,4701700,0.0,1.0
115,2022-08-23,144.58,145.215,143.74,143.86,143.86,1880354,0.0,1.0
116,2022-08-22,145.19,145.9008,144.34,144.58,144.58,3515588,0.0,1.0
117,2022-08-19,145.85,146.96,145.4,146.37,146.37,2663235,0.0,1.0
118,2022-08-18,145.0,147.4,144.59,146.86,146.86,3177177,0.0,1.0
119,2022-08-17,145.45,146.91,145.25,145.55,145.55,2509525,0.0,1.0
120,2022-08-16,145.52,146.93,144.81,146.63,146.63,2925331,0.0,1.0
121,2022-08-15,145.99,146.89,145.54,146.69,146.69,2574211,0.0,1.0
122,2022-08-12,144.66,146.68,144.39,146.46,146.46,3290667,0.0,1.0
123,2022-08-11,145.77,145.89,143.47,143.61,143.61,2554107,0.0,1.0
124,2022-08-10,146.92,147.68,144.37,144.84,144.84,4070321,0.0,1.0
125,2022-08-09,145.45,145.82,143.59,145.58,145.58,3469733,0.0,1.0
