,timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
0,2023-01-30,220.05,223.3,218.49,222.35,222.35,3593999,0.0,1.0
1,2023-01-27,224.5,225.88,220.21,220.8,220.8,4945202,0.0,1.0
2,2023-01-26,226.81,228.85,225.12,225.43,225.43,3021273,0.0,1.0
3,2023-01-25,234.25,234.25,223.66,228.01,228.01,3695035,0.0,1.0
4,2023-01-24,241.02,241.02,238.14,239.15,239.15,1425373,0.0,1.0
5,2023-01-23,236.48,241.86,235.44,240.96,240.96,1654699,0.0,1.0
6,2023-01-20,232.5,237.71,232.26,237.17,237.17,1715607,0.0,1.0
7,2023-01-19,232.8,234.93,232.2,233.32,233.32,1646126,0.0,1.0
8,2023-01-18,237.69,237.9,234.21,234.25,234.25,2095656,0.0,1.0
9,2023-01-17,243.79,244.35,236.135,236.78,236.78,2972755,0.0,1.0
10,2023-01-13,243.8,246.67,242.68,245.36,245.36,1712864,0.0,1.0
11,2023-01-12,244.36,245.93,242.58,244.26,244.26,1169993,0.0,1.0
12,2023-01-11,241.96,245.22,241.48,245.05,245.05,1364085,0.0,1.0
13,2023-01-10,239.01,241.0071,237.46,240.78,240.78,969472,0.0,1.0
14,2023-01-09,241.12,243.52,239.27,239.51,239.51,1963555,0.0,1.0
15,2023-01-06,235.98,242.51,235.0501,240.16,240.16,1771737,0.0,1.0
16,2023-01-05,237.5,238.06,232.18,233.63,233.63,1574974,0.0,1.0
17,2023-01-04,240.17,241.37,236.92,238.78,238.78,1368132,0.0,1.0
18,2023-01-03,240.79,241.51,235.27,237.66,237.66,1749813,0.0,1.0
19,2022-12-30,239.7,240.2,236.05,238.86,238.86,1042639,0.0,1.0
20,2022-12-29,238.18,241.83,238.18,240.62,240.62,975225,0.0,1.0
21,2022-12-28,241.35,242.735,237.72,237.85,237.85,1045254,0.0,1.0
22,2022-12-27,241.37,242.185,239.34,241.03,241.03,926772,0.0,1.0
23,2022-12-23,237.92,241.65,236.59,240.94,240.94,1049559,0.0,1.0
24,2022-12-22,244.48,244.71,236.735,239.16,239.16,2370639,0.0,1.0
25,2022-12-21,245.92,247.56,244.125,247.04,247.04,1341319,0.0,1.0
26,2022-12-20,244.88,245.305,241.64,243.91,243.91,1445884,0.0,1.0
27,2022-12-19,245.31,247.095,243.66,245.06,245.06,1810402,0.0,1.0
28,2022-12-16,246.245,247.92,244.44,247.05,247.05,4051678,0.0,1.0
29,2022-12-15,256.96,257.7,248.08,248.79,248.79,1843250,0.0,1.0
30,2022-12-14,262.49,265.465,258.68,260.08,260.08,1863081,0.0,1.0
31,2022-12-13,273.89,274.92,261.1,262.2,262.2,2086124,0.0,1.0
32,2022-12-12,258.66,264.98,256.87,264.43,264.43,1277620,0.0,1.0
33,2022-12-09,260.17,260.38,256.95,257.2,257.2,1991351,0.0,1.0
34,2022-12-08,258.37,261.024,258.2,260.05,260.05,1197164,1.25,1.0
35,2022-12-07,259.23,259.81,257.33,259.22,257.979950248756,1265639,0.0,1.0
36,2022-12-06,264.28,264.67,257.05,258.53,257.29325105243,1371326,0.0,1.0
37,2022-12-05,266.55,267.0,263.46,264.39,263.125218140069,1255994,0.0,1.0
38,2022-12-02,263.11,270.875,263.11,269.9,268.608859548412,1806964,0.0,1.0
39,2022-12-01,267.06,269.4,263.91,267.95,266.668187906621,1449862,0.0,1.0
40,2022-11-30,257.08,264.95,254.64,264.14,262.876414083429,4155519,0.0,1.0
41,2022-11-29,257.15,258.71,255.43,257.06,255.830283199388,1131696,0.0,1.0
42,2022-11-28,263.49,264.35,257.595,258.33,257.094207807118,1465743,0.0,1.0
43,2022-11-25,263.6,264.935,261.96,263.95,262.687323000383,594686,0.0,1.0
44,2022-11-23,261.96,264.0,260.24,262.58,261.323876769996,1386725,0.0,1.0
45,2022-11-22,259.83,262.54,258.06,261.97,260.716794871795,1267388,0.0,1.0
46,2022-11-21,257.9,260.4299,256.1501,257.6,256.36769996173,1243648,0.0,1.0
47,2022-11-18,256.4,257.82,253.82,256.02,254.795258323766,1806558,0.0,1.0
48,2022-11-17,250.94,255.0,249.75,253.55,252.337074244164,1116819,0.0,1.0
49,2022-11-16,254.65,256.72,253.05,253.62,252.406739380023,1430843,0.0,1.0
50,2022-11-15,250.69,254.94,248.9,253.32,252.108174512055,1517273,0.0,1.0
51,2022-11-14,248.99,252.76,248.36,250.08,248.883673938002,1556581,0.0,1.0
52,2022-11-11,254.21,255.955,247.425,249.23,248.037740145427,2126798,0.0,1.0
53,2022-11-10,251.18,255.67,247.58,254.88,253.660711825488,2672836,0.0,1.0
54,2022-11-09,243.65,245.6,240.01,240.38,239.230076540375,1243021,0.0,1.0
55,2022-11-08,240.94,248.45,240.115,245.04,243.867784156142,1724342,0.0,1.0
56,2022-11-07,238.52,241.23,236.32,240.41,239.259933027172,1250354,0.0,1.0
