,timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
0,2023-06-23,259.29,262.45,252.8,256.6,256.6,177460803,0.0,1.0
1,2023-06-22,250.77,265.0,248.25,264.61,264.61,166875944,0.0,1.0
2,2023-06-21,275.13,276.99,257.78,259.46,259.46,211797109,0.0,1.0
3,2023-06-20,261.5,274.75,261.12,274.45,274.45,165611217,0.0,1.0
4,2023-06-16,258.92,263.6,257.2091,260.54,260.54,167915649,0.0,1.0
5,2023-06-15,248.4,258.95,247.29,255.9,255.9,160171238,0.0,1.0
6,2023-06-14,260.17,261.57,250.5,256.79,256.79,170575536,0.0,1.0
7,2023-06-13,253.51,259.68,251.34,258.71,258.71,162384343,0.0,1.0
8,2023-06-12,247.94,250.97,244.59,249.83,249.83,150740523,0.0,1.0
9,2023-06-09,249.07,252.42,242.02,244.4,244.4,200242371,0.0,1.0
10,2023-06-08,224.22,235.23,223.01,234.86,234.86,164489739,0.0,1.0
11,2023-06-07,228.0,230.8296,223.2,224.57,224.57,185710777,0.0,1.0
12,2023-06-06,216.14,221.91,212.53,221.31,221.31,146911576,0.0,1.0
13,2023-06-05,217.8,221.29,214.52,217.61,217.61,151143052,0.0,1.0
14,2023-06-02,210.15,217.25,209.752,213.97,213.97,164398372,0.0,1.0
15,2023-06-01,202.59,209.8,199.37,207.52,207.52,148029931,0.0,1.0
16,2023-05-31,199.78,203.95,195.12,203.93,203.93,149356274,0.0,1.0
17,2023-05-30,200.1,204.48,197.53,201.16,201.16,128818746,0.0,1.0
18,2023-05-26,184.62,198.6,184.53,193.17,193.17,162061496,0.0,1.0
19,2023-05-25,186.54,186.78,180.58,184.47,184.47,96870719,0.0,1.0
20,2023-05-24,182.23,184.22,178.22,182.9,182.9,137605054,0.0,1.0
21,2023-05-23,186.2,192.96,185.26,185.77,185.77,156952130,0.0,1.0
22,2023-05-22,180.7,189.32,180.11,188.87,188.87,132001430,0.0,1.0
23,2023-05-19,177.17,181.95,176.31,180.14,180.14,136196668,0.0,1.0
24,2023-05-18,174.22,177.06,172.45,176.89,176.89,109520332,0.0,1.0
25,2023-05-17,168.41,174.5,167.185,173.86,173.86,125473558,0.0,1.0
26,2023-05-16,165.65,169.5184,164.35,166.52,166.52,98288792,0.0,1.0
