,timestamp,open,high,low,close,volume
0,2023-08-01,93.58,93.82,92.13,92.15,2422095
1,2023-07-31,93.74,94.165,92.9515,93.62,2903056
2,2023-07-28,95.05,95.33,93.07,93.34,2567058
3,2023-07-27,95.14,95.74,94.01,94.44,2841800
4,2023-07-26,95.06,96.41,94.88,95.56,2196691
5,2023-07-25,94.56,95.47,94.11,95.29,2648521
6,2023-07-24,95.0,95.29,94.11,94.77,2248708
7,2023-07-21,93.54,94.99,93.1738,94.78,2694301
8,2023-07-20,92.0,93.34,91.38,93.2,2428757
9,2023-07-19,91.22,92.62,91.185,91.65,1970629
10,2023-07-18,91.81,92.79,90.17,90.91,2279921
11,2023-07-17,92.76,92.88,91.75,91.78,1923380
12,2023-07-14,93.09,93.46,92.63,93.01,2833165
13,2023-07-13,92.35,93.31,91.82,93.31,2912240
14,2023-07-12,91.1,92.53,90.962,92.36,2566295
15,2023-07-11,89.93,90.95,89.49,90.88,3051620
16,2023-07-10,89.54,89.84,88.565,89.22,2312428
17,2023-07-07,90.02,90.57,89.7,89.77,2208538
18,2023-07-06,91.08,91.23,90.25,90.56,2101473
19,2023-07-05,90.05,92.45,90.0,91.61,3074217
20,2023-07-03,89.73,90.79,89.48,90.72,1180996
21,2023-06-30,89.01,89.88,88.65,89.74,2736244
22,2023-06-29,88.36,89.28,88.1,88.88,2538269
23,2023-06-28,90.44,90.49,88.895,89.1,2410548
24,2023-06-27,90.93,91.12,90.47,90.52,2283209
25,2023-06-26,90.06,91.06,89.35,90.84,2209084
26,2023-06-23,91.2,91.545,89.54,89.72,3800207
27,2023-06-22,92.16,92.26,90.385,90.9,2554957
28,2023-06-21,90.69,91.86,89.94,91.65,2435313
29,2023-06-20,92.02,92.24,90.91,90.95,2852345
30,2023-06-16,92.18,92.97,91.65,92.18,8693779
31,2023-06-15,91.35,91.94,90.87,91.69,3038502
32,2023-06-14,91.62,92.69,90.74,90.85,3433056
33,2023-06-13,90.25,91.02,89.9,90.76,3630644
34,2023-06-12,91.74,91.74,90.86,91.39,3131931
35,2023-06-09,92.0,92.16,91.33,91.52,2647603
36,2023-06-08,91.3,92.02,90.64,92.0,3156947
37,2023-06-07,89.835,91.76,89.21,91.57,2531991
38,2023-06-06,90.75,90.92,89.72,89.75,1970839
39,2023-06-05,90.0,91.025,89.71,90.16,2513202
40,2023-06-02,88.0,89.9,87.2,89.68,3835556
41,2023-06-01,89.7,89.71,87.655,88.12,3659425
42,2023-05-31,88.3,89.75,87.9074,89.29,4044925
43,2023-05-30,88.8,89.46,87.89,88.01,3002592
44,2023-05-26,88.71,88.82,87.52,88.7,3065468
45,2023-05-25,90.0,90.01,88.23,88.89,3621813
46,2023-05-24,90.99,91.38,90.03,90.16,2820287
47,2023-05-23,91.55,92.38,90.595,90.75,3694302
48,2023-05-22,92.9,93.21,91.795,91.97,2725347
49,2023-05-19,93.26,93.73,92.51,92.51,2388455
50,2023-05-18,92.41,93.02,91.99,92.81,2776030
51,2023-05-17,94.2,94.505,92.6,93.02,2967406
52,2023-05-16,96.49,96.59,94.0,94.01,2209290
53,2023-05-15,97.65,97.85,96.0795,96.33,2020484
54,2023-05-12,97.79,98.365,97.005,97.45,2215986
55,2023-05-11,98.0,98.34,96.92,97.33,1824294
56,2023-05-10,98.82,99.5,98.13,99.14,3008242
57,2023-05-09,97.72,98.37,97.17,98.05,4174812
58,2023-05-08,99.1,99.805,98.25,98.9,3099772
59,2023-05-05,98.14,99.415,97.74,99.36,2588966
60,2023-05-04,97.58,98.49,97.11,98.11,3067188
61,2023-05-03,98.09,98.73,97.23,97.33,3174046
62,2023-05-02,99.0,99.21,97.23,97.6,2576150
63,2023-05-01,98.85,100.13,98.59,99.09,3231857
64,2023-04-28,99.28,99.84,98.18,98.88,1995070
65,2023-04-27,98.41,99.5,98.32,99.47,2285289
66,2023-04-26,99.0,99.67,98.12,98.35,2656485
67,2023-04-25,99.01,100.39,98.9502,99.74,2770832
68,2023-04-24,98.6,99.28,97.56,98.9,2153160
69,2023-04-21,98.8,99.15,97.68,98.36,2186581
70,2023-04-20,98.76,98.83,97.7501,98.22,1989373
71,2023-04-19,97.91,98.55,97.53,98.4,2125508
72,2023-04-18,98.15,98.47,97.23,97.41,1974268
73,2023-04-17,98.18,98.74,97.47,98.41,2214296
74,2023-04-14,98.13,98.31,97.33,97.64,3217918
75,2023-04-13,98.57,99.32,97.09,99.14,3211327
76,2023-04-12,99.76,100.03,98.97,99.41,1941653
77,2023-04-11,99.18,99.6,98.65,99.35,1804541
78,2023-04-10,99.27,99.4138,98.06,99.13,2628548
79,2023-04-06,99.5,99.78,98.4,99.74,2879740
80,2023-04-05,97.0,99.29,96.77,98.84,4461133
81,2023-04-04,94.96,96.29,94.705,96.23,5001334
82,2023-04-03,95.11,96.69,94.49,95.09,6259116
83,2023-03-31,96.4,96.985,95.92,96.47,3205281
84,2023-03-30,96.45,97.105,95.695,96.16,2500340
85,2023-03-29,95.0,96.39,94.99,96.27,2348531
86,2023-03-28,94.58,95.82,94.34,94.75,3004039
87,2023-03-27,94.74,95.365,94.32,94.69,2718198
88,2023-03-24,91.66,94.41,91.65,94.37,3608915
89,2023-03-23,93.0,93.63,91.37,91.55,2764382
90,2023-03-22,94.45,94.955,92.91,92.95,3089725
91,2023-03-21,97.07,97.15,93.56,94.77,4087435
92,2023-03-20,96.86,97.6,96.6585,97.31,3159956
93,2023-03-17,96.5,97.13,95.71,96.39,5914272
94,2023-03-16,96.77,98.65,96.505,97.2,4859365
95,2023-03-15,95.0,97.49,94.67,96.83,3856838
96,2023-03-14,94.84,96.13,94.092,95.09,3778356
97,2023-03-13,92.72,96.53,92.72,94.17,4542878
