,timestamp,open,high,low,close,volume
0,2023-08-02,116.69,117.54,114.91,115.59,4577833
1,2023-08-01,117.26,117.83,116.19,117.38,3309684
2,2023-07-31,117.22,118.25,116.76,117.72,4126075
3,2023-07-28,115.74,116.3,114.67,115.93,3142166
4,2023-07-27,117.34,117.89,115.33,115.78,4568487
5,2023-07-26,115.32,117.14,115.155,116.83,4006263
6,2023-07-25,114.37,116.52,113.9,116.18,3664667
7,2023-07-24,113.4,115.7,113.4,114.72,3999564
8,2023-07-21,112.17,113.2,111.85,112.89,4957130
9,2023-07-20,110.5,111.78,110.2,111.69,6702271
10,2023-07-19,108.77,110.69,108.77,109.48,5408236
11,2023-07-18,106.45,109.5,106.4,108.75,4396928
12,2023-07-17,106.69,107.66,106.14,106.44,4082279
13,2023-07-14,110.07,110.23,106.45,107.09,4738178
14,2023-07-13,109.89,111.76,109.58,110.55,6054896
15,2023-07-12,108.64,109.57,108.45,109.31,6229243
16,2023-07-11,105.0,107.61,104.85,107.44,5648842
17,2023-07-10,102.85,104.46,102.75,104.35,6405872
18,2023-07-07,100.55,104.61,100.12,103.23,7393100
19,2023-07-06,102.8,103.63,99.345,100.34,6005673
20,2023-07-05,105.0,105.0,103.14,104.02,4155100
21,2023-07-03,103.95,104.99,103.63,104.23,2233953
22,2023-06-30,103.75,104.395,102.54,103.61,6999955
23,2023-06-29,102.51,103.31,101.81,103.06,4260450
24,2023-06-28,100.82,102.72,99.96,102.51,5462975
25,2023-06-27,101.01,101.62,100.33,100.79,3816967
26,2023-06-26,100.16,101.87,100.0,101.31,4361047
27,2023-06-23,100.03,100.92,99.63,100.46,7148968
28,2023-06-22,102.64,102.88,101.1,101.43,4967926
29,2023-06-21,101.8,104.43,101.8,103.7,6477538
30,2023-06-20,104.13,104.75,101.02,102.03,8590745
31,2023-06-16,104.86,105.48,104.22,104.92,9928380
32,2023-06-15,102.89,105.31,102.83,104.15,4614623
33,2023-06-14,104.43,104.9507,102.04,102.67,4915283
34,2023-06-13,103.85,105.47,103.22,103.41,4904282
35,2023-06-12,102.21,104.15,101.43,102.82,6049836
36,2023-06-09,104.84,105.4528,103.6338,103.89,4086562
37,2023-06-08,104.85,105.57,102.59,104.54,5232512
38,2023-06-07,102.32,105.48,102.32,104.81,4827718
39,2023-06-06,101.05,102.74,100.35,101.94,3622436
40,2023-06-05,104.25,104.25,100.97,102.07,5153900
41,2023-06-02,101.36,102.9307,100.48,102.35,4958494
42,2023-06-01,99.57,100.98,98.38,99.53,5857807
43,2023-05-31,99.43,100.985,99.23,99.3,21076378
44,2023-05-30,100.7,101.59,100.03,101.2,6721927
45,2023-05-26,102.67,102.85,100.88,101.85,5709469
46,2023-05-25,101.94,102.4,100.5,101.69,4952048
47,2023-05-24,105.49,105.68,103.47,103.98,5141870
48,2023-05-23,104.46,105.57,103.99,104.39,5415899
49,2023-05-22,102.73,104.92,102.42,103.73,5561913
50,2023-05-19,102.33,103.59,101.83,102.6,6068181
51,2023-05-18,100.2,100.85,99.25,100.74,5503403
52,2023-05-17,99.54,101.46,98.56,100.71,5013660
53,2023-05-16,99.87,100.56,97.42,98.07,4822389
54,2023-05-15,99.33,100.45,98.46,100.29,5838070
55,2023-05-12,100.64,100.95,98.705,99.43,5004431
56,2023-05-11,98.88,100.12,98.55,99.89,5671717
57,2023-05-10,101.99,102.26,99.5549,100.47,5285881
58,2023-05-09,100.01,102.62,99.95,101.53,4896149
59,2023-05-08,102.09,102.75,100.6001,100.9,5058854
60,2023-05-05,101.12,101.6,98.94,100.37,5566846
61,2023-05-04,96.2,98.52,95.81,97.36,6840031
62,2023-05-03,96.83,97.58,95.7,96.09,9085109
63,2023-05-02,100.88,101.39,97.48,98.64,8100082
64,2023-05-01,101.58,103.01,101.13,102.53,3644944
65,2023-04-28,100.57,103.73,100.32,102.89,6638223
66,2023-04-27,100.45,101.925,99.81,101.23,4196680
67,2023-04-26,101.33,102.13,99.65,100.47,4290583
68,2023-04-25,101.6,102.41,100.48,102.09,5355812
69,2023-04-24,101.95,103.9495,101.77,103.65,5215951
70,2023-04-21,104.1,104.2,101.63,102.26,5279044
71,2023-04-20,103.45,103.9,102.12,103.78,5351734
72,2023-04-19,103.85,105.81,103.5041,105.26,4717450
73,2023-04-18,104.99,105.7,104.095,104.95,7745310
74,2023-04-17,106.8,107.69,105.52,105.61,6276987
75,2023-04-14,109.48,110.02,108.12,108.5,5052162
76,2023-04-13,107.94,109.9,107.12,109.04,7160126
77,2023-04-12,108.48,109.09,107.405,107.53,8108154
78,2023-04-11,106.1,107.2,105.49,106.75,4812163
79,2023-04-10,107.04,108.0145,105.61,105.95,4374681
80,2023-04-06,106.9,107.74,105.894,106.26,5087830
81,2023-04-05,106.91,107.88,105.9226,107.75,5806765
82,2023-04-04,108.33,108.77,105.11,106.3,5425514
83,2023-04-03,105.13,109.1399,105.01,108.42,12394311
84,2023-03-31,99.81,99.9,98.94,99.21,7708836
85,2023-03-30,100.61,100.86,98.87,99.25,5461125
86,2023-03-29,99.64,100.3,98.67,99.75,7596324
87,2023-03-28,96.61,98.69,96.43,97.93,3791999
88,2023-03-27,96.31,98.5,95.595,97.48,6049698
89,2023-03-24,94.56,95.9,93.26,95.43,8386765
90,2023-03-23,98.51,99.76,95.5,96.42,5866448
91,2023-03-22,100.0,101.09,98.29,98.37,5635491
92,2023-03-21,98.09,100.09,98.0,99.71,6770198
93,2023-03-20,94.84,96.89,94.71,96.16,7932903
94,2023-03-17,96.35,96.95,93.5,94.39,17056186
95,2023-03-16,92.01,96.5,91.5338,96.4,10112607
96,2023-03-15,97.42,98.71,93.59,95.24,10661237
97,2023-03-14,101.05,104.4199,99.62,101.36,7090814
98,2023-03-13,102.0,103.58,99.57,100.68,8789731
99,2023-03-10,105.73,107.3299,103.6,104.22,5313088
100,2023-03-09,107.92,109.2534,105.36,105.81,5191573
101,2023-03-08,107.0,108.53,105.76,107.23,4576832
102,2023-03-07,108.59,108.92,106.67,107.65,4973233
103,2023-03-06,107.58,109.6,107.1,109.56,6201092
104,2023-03-03,106.27,109.0796,105.815,108.64,7075136
105,2023-03-02,106.07,108.96,105.78,108.33,5459001
106,2023-03-01,103.73,107.68,103.23,106.25,6064687
107,2023-02-28,106.66,107.31,103.31,103.35,8771764
108,2023-02-27,105.17,106.18,103.44,105.86,7429338
109,2023-02-24,104.17,105.55,103.36,105.25,5617868
110,2023-02-23,106.0,106.4,104.07,105.43,6095809
111,2023-02-22,105.48,105.48,102.96,104.08,7929502
112,2023-02-21,104.01,106.12,103.51,105.31,7200780
113,2023-02-17,106.14,106.67,103.17,104.12,11294542
114,2023-02-16,110.88,111.71,108.085,108.36,6531921
115,2023-02-15,111.82,112.17,109.98,111.65,7205062
116,2023-02-14,111.0,114.45,110.55,113.55,7308073
117,2023-02-13,113.95,114.095,112.12,112.31,6018245
118,2023-02-10,111.98,115.3673,111.83,115.06,10779152
119,2023-02-09,110.61,111.74,109.85,109.93,5768446
120,2023-02-08,112.23,113.0,109.84,110.79,6713232
121,2023-02-07,108.41,112.15,107.41,112.02,7370606
122,2023-02-06,108.57,109.95,106.725,107.49,11516341
123,2023-02-03,111.31,112.389,107.76,108.11,13504188
124,2023-02-02,113.49,115.39,109.76,111.3,11531289
125,2023-02-01,120.71,120.97,115.2,117.7,7282283
126,2023-01-31,120.22,122.09,119.1,121.87,5200119
127,2023-01-30,122.09,122.6,120.33,120.53,5246251
128,2023-01-27,124.69,126.39,123.52,123.61,4857454
129,2023-01-26,122.29,124.73,120.8,124.65,5807356
130,2023-01-25,118.2,120.38,116.64,120.37,3984733
131,2023-01-24,121.0,121.0,117.6401,118.81,4216908
132,2023-01-23,122.46,123.17,119.97,120.13,3963235
133,2023-01-20,120.16,121.91,119.2527,121.8,5101417
134,2023-01-19,117.55,120.26,116.26,119.64,5049200
135,2023-01-18,121.2,123.71,118.36,118.55,5138681
136,2023-01-17,121.06,122.538,119.56,120.24,5228472
137,2023-01-13,120.58,121.85,118.51,121.47,4360209
138,2023-01-12,118.39,121.1,117.85,120.16,5072452
139,2023-01-11,119.19,119.55,116.91,118.24,4569918
140,2023-01-10,118.23,118.615,116.68,118.08,4042752
141,2023-01-09,120.32,120.66,116.86,117.36,5403382
142,2023-01-06,118.5,120.19,117.54,118.23,4442319
143,2023-01-05,113.53,117.795,113.53,116.77,5177715
144,2023-01-04,111.22,114.31,110.46,113.34,4837794
145,2023-01-03,116.56,117.9802,111.92,113.12,5424363
146,2022-12-30,116.07,118.21,116.01,118.0,4220531
147,2022-12-29,114.73,117.0,114.62,116.39,2921561
148,2022-12-28,118.21,118.27,114.74,115.31,3856401
149,2022-12-27,117.92,119.06,117.06,118.47,3849439
150,2022-12-23,113.65,117.1,113.65,117.05,5001719
151,2022-12-22,116.05,116.78,109.84,112.9,5295900
152,2022-12-21,114.94,116.67,113.55,116.28,5433018
153,2022-12-20,110.45,113.81,110.0,112.65,5538726
154,2022-12-19,112.16,112.76,109.64,110.44,4991437
155,2022-12-16,110.45,111.22,109.01,110.44,17422571
156,2022-12-15,111.64,112.9199,110.47,112.55,6401004
157,2022-12-14,114.75,115.65,112.04,112.87,5926992
158,2022-12-13,114.45,115.59,113.37,113.41,6285220
159,2022-12-12,110.9,112.3,110.07,111.78,5636529
160,2022-12-09,112.41,113.945,109.73,110.02,6385654
161,2022-12-08,117.79,117.89,111.88,112.6,7720368
162,2022-12-07,116.29,117.6,114.09,114.88,6099116
163,2022-12-06,118.44,119.74,114.54,115.61,6498386
164,2022-12-05,124.26,124.69,118.71,119.37,5478737
165,2022-12-02,122.12,123.87,121.34,122.18,4879727
166,2022-12-01,124.67,125.37,122.89,123.06,5285124
167,2022-11-30,126.65,126.68,122.44,123.51,8484461
168,2022-11-29,125.82,126.83,123.92,124.25,4909898
169,2022-11-28,122.7,125.0601,121.24,123.84,5649277
170,2022-11-25,126.89,127.77,126.5,126.81,2547757
171,2022-11-23,127.59,129.22,125.8,126.74,7482609
172,2022-11-22,128.0,130.5497,126.46,129.98,5604173
173,2022-11-21,125.04,127.11,121.81,125.49,6573237
174,2022-11-18,128.41,129.199,126.5,128.59,5727237
175,2022-11-17,127.59,131.37,127.03,131.19,5737002
176,2022-11-16,132.58,133.5,129.09,129.24,7365573
177,2022-11-15,133.59,134.84,131.91,134.09,8300574
178,2022-11-14,132.38,135.6757,132.28,133.03,6163372
179,2022-11-11,131.2,134.855,130.56,133.96,8662041
180,2022-11-10,128.1,129.77,125.57,129.46,7543858
181,2022-11-09,132.46,132.57,124.89,125.26,7069481
182,2022-11-08,134.3,135.28,132.2301,134.44,5039770
183,2022-11-07,132.75,136.42,132.61,134.94,6882396
184,2022-11-04,137.0,138.49,129.65,132.32,10663704
185,2022-11-03,129.62,136.12,128.29,133.82,13209063
186,2022-11-02,127.08,129.8,125.79,126.51,7681864
187,2022-11-01,128.74,129.32,126.885,127.78,5875587
188,2022-10-31,125.58,129.99,125.57,126.09,7121033
189,2022-10-28,128.5,128.99,124.01,127.17,7293389
190,2022-10-27,127.7,129.45,126.24,126.64,8948517
191,2022-10-26,124.72,128.1805,124.58,126.57,8141443
192,2022-10-25,124.33,125.49,122.88,123.94,7000792
193,2022-10-24,124.53,126.4,124.2,125.14,5734912
194,2022-10-21,122.67,124.76,121.57,124.49,5886227
195,2022-10-20,122.5,124.91,121.78,121.81,6456075
196,2022-10-19,118.42,121.6,118.09,121.11,5500398
197,2022-10-18,119.58,120.04,115.7,117.89,6826198
198,2022-10-17,119.78,121.44,118.02,118.36,6666960
199,2022-10-14,121.09,122.98,117.04,117.96,7647416
200,2022-10-13,114.5,123.41,114.43,122.74,7999109
201,2022-10-12,114.76,117.34,113.99,116.3,6221624
202,2022-10-11,114.11,118.11,113.21,115.58,7602529
203,2022-10-10,118.61,120.44,115.45,116.8,5883230
204,2022-10-07,118.14,121.3618,117.32,118.51,9373513
205,2022-10-06,114.79,118.36,114.68,117.65,6388906
206,2022-10-05,116.25,117.255,113.76,115.93,10072971
207,2022-10-04,112.47,115.845,111.72,115.62,7582876
208,2022-10-03,106.93,110.8404,106.53,109.97,7701872
209,2022-09-30,102.43,103.93,101.0,102.34,7171985
210,2022-09-29,101.59,104.09,99.89,103.66,5929783
211,2022-09-28,98.83,103.44,98.46,103.0,9207531
212,2022-09-27,101.37,102.58,98.52,98.76,8778984
213,2022-09-26,100.09,102.7182,99.12,99.2,8719008
214,2022-09-23,105.09,105.27,99.6,100.59,10157266
215,2022-09-22,113.2,113.85,109.93,110.06,4962552
216,2022-09-21,114.17,114.89,111.06,111.09,5818006
217,2022-09-20,112.55,112.84,110.545,112.07,5655402
218,2022-09-19,109.8,113.48,109.435,112.87,6600643
219,2022-09-16,115.57,115.64,111.2,113.13,14608194
220,2022-09-15,115.14,117.22,114.63,115.56,9997473
221,2022-09-14,113.69,118.39,113.46,117.71,9457897
222,2022-09-13,112.9,114.39,111.82,112.33,6977448
223,2022-09-12,112.95,115.41,112.82,114.39,6208604
224,2022-09-09,110.05,112.42,109.87,111.97,6085960
225,2022-09-08,107.34,109.19,106.6,108.32,7147237
226,2022-09-07,105.82,107.51,104.76,106.76,6890850
227,2022-09-06,111.0,111.68,108.08,108.63,7259680
228,2022-09-02,109.64,112.0,109.0,110.26,6096743
229,2022-09-01,107.78,108.94,105.7471,107.53,6717327
230,2022-08-31,107.85,111.8621,107.05,109.45,6775742
231,2022-08-30,111.17,111.51,108.9,110.5,7746894
232,2022-08-29,112.09,115.47,111.89,113.42,6355098
233,2022-08-26,112.62,114.25,111.49,112.12,6508841
234,2022-08-25,111.45,112.14,110.65,112.08,5240955
235,2022-08-24,108.11,110.76,107.84,110.52,6286120
236,2022-08-23,107.23,110.68,106.74,108.45,8252951
237,2022-08-22,103.67,105.695,102.54,105.24,6701726
238,2022-08-19,104.59,105.69,103.53,105.14,7067070
239,2022-08-18,102.65,105.11,102.22,104.88,5966657
240,2022-08-17,100.1,102.6899,99.77,101.36,5346541
241,2022-08-16,101.21,102.05,98.93,100.1,6924364
242,2022-08-15,98.39,101.46,97.55,100.77,6585945
243,2022-08-12,99.75,102.96,99.35,102.75,6684131
244,2022-08-11,98.12,101.32,97.52,100.36,6481603
245,2022-08-10,95.39,96.31,93.16,95.98,5625750
246,2022-08-09,95.3,97.28,94.8607,95.51,7477881
247,2022-08-08,93.02,94.69,92.85,93.63,4788154
248,2022-08-05,88.22,93.42,88.0007,92.85,5848042
249,2022-08-04,92.74,93.0,89.28,89.88,7810483
250,2022-08-03,95.35,95.68,90.43,91.32,6783271
251,2022-08-02,95.1,95.85,93.93,94.71,4653034
252,2022-08-01,95.31,96.055,93.68,95.1,5598924
253,2022-07-29,96.18,97.915,95.4,97.43,7394770
254,2022-07-28,94.22,95.26,92.595,94.06,4656115
255,2022-07-27,92.04,93.66,91.29,93.27,6237834
256,2022-07-26,93.44,94.18,89.97,91.09,7127158
257,2022-07-25,89.46,92.14,87.79,92.05,5815080
258,2022-07-22,89.21,90.19,87.54,88.13,6243528
259,2022-07-21,87.35,89.06,86.87,88.93,8016664
260,2022-07-20,87.75,91.22,87.22,90.71,7720461
261,2022-07-19,85.41,88.705,84.88,88.48,6674814
262,2022-07-18,84.74,86.39,84.65,85.07,7057624
263,2022-07-15,83.87,83.9402,81.815,82.89,5898990
264,2022-07-14,79.83,81.77,78.3,81.61,8890151
265,2022-07-13,82.36,85.19,82.36,83.11,5535252
266,2022-07-12,82.56,84.04,81.61,83.45,5573054
267,2022-07-11,85.59,86.6,84.19,85.55,4689352
268,2022-07-08,87.53,87.86,84.67,86.46,5615501
269,2022-07-07,86.19,87.21,85.68,86.35,8072413
270,2022-07-06,83.71,85.69,80.44,83.34,12130929
271,2022-07-05,89.35,89.35,83.06,84.64,13488003
272,2022-07-01,91.93,92.31,88.31,90.98,6004979
273,2022-06-30,88.56,91.71,87.8302,89.81,12749010
274,2022-06-29,96.89,97.45,91.28,91.46,7990081
275,2022-06-28,94.98,97.065,93.55,95.22,8904586
276,2022-06-27,91.58,93.79,90.95,92.23,8986106
277,2022-06-24,90.0,92.0525,88.36,90.91,12282392
278,2022-06-23,93.75,94.2,87.26,87.89,13554892
279,2022-06-22,92.85,95.05,91.46,93.06,11287463
280,2022-06-21,96.02,100.1,95.98,99.28,10454859
281,2022-06-17,101.49,102.34,92.81,93.74,24455113
282,2022-06-16,105.01,106.21,101.13,102.42,11848362
283,2022-06-15,111.49,112.0581,107.59,109.33,7681383
284,2022-06-14,114.02,116.155,110.04,111.49,7737670
285,2022-06-13,112.45,114.02,108.37,111.76,9516863
286,2022-06-10,117.0,119.64,115.3,116.83,7299647
287,2022-06-09,120.62,121.78,118.43,118.56,6653439
288,2022-06-08,122.72,124.08,121.5,121.86,7010902
289,2022-06-07,117.18,122.71,117.13,122.71,8559028
290,2022-06-06,118.19,118.81,116.62,117.38,5608362
291,2022-06-03,115.45,118.42,115.12,118.12,5387105
292,2022-06-02,114.26,115.95,113.11,114.96,5042665
293,2022-06-01,114.36,117.3,114.18,115.75,7246645
294,2022-05-31,116.23,117.99,111.32,112.36,17278542
295,2022-05-27,112.15,114.6,111.87,114.6,6788667
296,2022-05-26,112.63,114.6,112.18,113.15,6159020
297,2022-05-25,109.95,111.53,109.55,111.2,6706998
298,2022-05-24,107.95,109.98,106.3,109.48,6859109
299,2022-05-23,106.04,109.43,105.77,109.02,8646902
300,2022-05-20,105.13,107.55,102.19,105.02,6717710
301,2022-05-19,101.83,106.71,101.83,104.61,6784087
302,2022-05-18,107.72,108.1,102.76,104.48,8956954
303,2022-05-17,107.08,108.3,105.7101,107.02,6577545
304,2022-05-16,103.08,107.09,102.64,105.5,7990622
305,2022-05-13,100.83,103.81,100.7,102.91,6549927
306,2022-05-12,98.45,99.66,95.47,99.6,7244408
307,2022-05-11,99.71,102.89,98.8009,99.04,6651649
308,2022-05-10,98.88,101.52,95.97,98.0,7845924
309,2022-05-09,105.17,105.5,96.48,97.2,9750874
310,2022-05-06,104.17,107.71,102.8,107.69,9213091
311,2022-05-05,104.59,106.585,100.53,102.86,10592982
312,2022-05-04,101.0,104.19,99.11,103.86,7893218
313,2022-05-03,96.68,99.53,96.14,98.93,5748014
314,2022-05-02,94.27,96.05,92.58,95.92,6980671
315,2022-04-29,97.75,98.81,94.92,95.52,8777670
316,2022-04-28,93.04,98.46,91.2,97.55,9521302
317,2022-04-27,91.72,93.93,88.77,93.06,6765809
318,2022-04-26,92.51,94.285,91.3,91.32,5931591
319,2022-04-25,93.0,93.42,88.8,91.66,11913390
320,2022-04-22,97.87,99.45,95.77,96.01,6483855
321,2022-04-21,103.12,103.7572,98.31,98.67,6290572
322,2022-04-20,102.1,103.47,101.38,102.67,6044057
323,2022-04-19,102.83,103.58,101.02,101.56,5331654
324,2022-04-18,102.71,104.11,101.7,103.47,4867040
325,2022-04-14,100.19,102.38,99.84,101.37,6337804
326,2022-04-13,101.08,101.73,98.92,100.23,7365086
327,2022-04-12,100.05,101.88,99.41,100.0,7412050
328,2022-04-11,101.9,102.0,97.79,97.98,7002194
329,2022-04-08,100.69,103.31,100.53,103.05,6175229
330,2022-04-07,98.73,100.2,96.91,99.96,6285316
331,2022-04-06,99.75,100.17,96.82,97.54,5680173
332,2022-04-05,100.85,101.66,97.9,98.05,5641880
333,2022-04-04,101.41,101.91,99.62,100.55,4947996
334,2022-04-01,100.15,101.66,99.28,100.58,6934069
335,2022-03-31,100.0,102.445,99.4,100.0,9777896
336,2022-03-30,101.34,102.76,100.6,101.1,6069241
337,2022-03-29,99.99,100.94,97.84,100.69,10977578
338,2022-03-28,105.06,105.14,103.01,103.5,6091062
339,2022-03-25,104.17,107.52,103.82,107.5,7808031
340,2022-03-24,104.97,105.85,103.75,104.54,6192473
341,2022-03-23,103.22,105.02,103.19,104.37,7681542
342,2022-03-22,102.67,102.87,100.32,101.77,6284040
343,2022-03-21,101.17,103.97,100.87,102.76,8100795
344,2022-03-18,99.11,100.15,98.47,99.6,15907066
345,2022-03-17,96.65,99.065,96.51,98.83,8868334
346,2022-03-16,95.2,95.76,94.1,94.82,9314226
347,2022-03-15,92.86,95.82,92.32,95.05,8863644
348,2022-03-14,97.38,97.55,94.2138,96.55,10532224
349,2022-03-11,98.83,101.0594,98.16,98.41,7666506
350,2022-03-10,97.28,99.825,96.44,99.72,9480956
