,timestamp,open,high,low,close,volume
0,2023-08-02,130.2,131.58,128.83,129.27,13711077
1,2023-08-01,131.92,132.39,130.24,132.08,7145569
2,2023-07-31,129.99,132.97,129.1,132.17,11034949
3,2023-07-28,128.3,129.92,127.56,129.48,11764603
4,2023-07-27,126.56,127.77,124.92,125.85,7917856
5,2023-07-26,123.2,125.24,122.34,124.02,5291806
6,2023-07-25,124.2,125.98,124.2,125.07,5592103
7,2023-07-24,124.72,125.6,123.17,124.1,5862587
8,2023-07-21,121.93,126.66,121.38,124.72,23704138
9,2023-07-20,123.52,124.6,120.225,120.72,9148567
10,2023-07-19,125.34,127.1,124.3,124.42,8866705
11,2023-07-18,122.32,123.23,121.26,122.86,7484388
12,2023-07-17,122.33,124.46,120.76,123.4,6127180
13,2023-07-14,123.0,123.18,121.13,122.56,7892158
14,2023-07-13,120.0,123.415,119.88,123.12,9823039
15,2023-07-12,117.56,119.23,117.1,118.68,8371341
16,2023-07-11,117.8,117.87,114.89,116.87,5786646
17,2023-07-10,116.47,118.275,116.47,117.12,6037016
18,2023-07-07,115.37,117.73,114.76,115.94,6108371
19,2023-07-06,115.16,116.2,113.62,115.22,7548331
20,2023-07-05,119.02,119.05,117.1,117.13,6252356
21,2023-07-03,119.27,120.48,118.46,120.09,2662001
22,2023-06-30,119.6,119.86,118.38,119.04,6565143
23,2023-06-29,117.56,118.15,116.88,118.06,5138531
24,2023-06-28,117.02,118.095,116.58,117.54,6384835
25,2023-06-27,116.74,119.94,115.65,119.79,7308869
26,2023-06-26,114.56,117.61,114.3,116.63,9376996
27,2023-06-23,114.09,115.28,113.03,113.43,11958539
28,2023-06-22,116.01,116.68,114.9121,116.4,7285455
29,2023-06-21,118.61,119.02,115.6654,115.76,7925428
30,2023-06-20,121.94,122.37,118.71,119.82,8670781
31,2023-06-16,124.59,124.98,122.1,122.68,12905731
32,2023-06-15,121.58,124.69,121.04,123.61,8132561
33,2023-06-14,124.35,124.43,121.5,123.4,7324605
34,2023-06-13,124.28,125.4,122.75,124.43,8873225
35,2023-06-12,121.04,122.31,119.77,122.14,9686711
36,2023-06-09,117.488,120.85,117.38,119.11,13810273
37,2023-06-08,115.6,116.64,114.1,116.35,5798724
38,2023-06-07,116.63,117.16,114.49,115.18,7555407
39,2023-06-06,112.58,116.79,112.24,116.36,7594454
40,2023-06-05,115.43,115.92,112.64,112.73,7769250
41,2023-06-02,117.24,117.4,114.69,115.62,7873384
42,2023-06-01,114.56,116.56,112.31,115.83,8616527
43,2023-05-31,113.56,114.0,111.6,113.41,14886687
44,2023-05-30,114.5,116.69,112.61,116.0,18291786
45,2023-05-26,104.94,111.28,104.82,110.35,15969935
46,2023-05-25,101.93,104.11,101.47,104.02,11677425
47,2023-05-24,102.08,103.14,101.58,103.02,8193652
48,2023-05-23,104.07,105.64,103.47,103.56,7452455
49,2023-05-22,103.672,105.87,103.25,105.28,7912384
50,2023-05-19,106.95,107.12,105.515,105.86,5783173
51,2023-05-18,104.81,107.12,104.81,106.96,9141957
52,2023-05-17,104.19,105.45,103.58,104.81,9504738
