,timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
0,2023-05-26,60.45,60.64,60.11,60.26,60.26,12570281,0.0,1.0
1,2023-05-25,60.47,60.73,60.15,60.41,60.41,14463630,0.0,1.0
2,2023-05-24,61.38,61.43,60.72,60.88,60.88,11090129,0.0,1.0
3,2023-05-23,61.51,61.67,61.17,61.4,61.4,13932724,0.0,1.0
4,2023-05-22,62.785,62.865,61.44,61.51,61.51,15055371,0.0,1.0
5,2023-05-19,63.04,63.1,62.605,62.83,62.83,14251355,0.0,1.0
6,2023-05-18,63.01,63.04,62.57,62.8,62.8,13595053,0.0,1.0
7,2023-05-17,63.4,63.42,62.73,63.15,63.15,11582953,0.0,1.0
8,2023-05-16,63.895,63.895,63.16,63.22,63.22,9130361,0.0,1.0
9,2023-05-15,64.22,64.25,63.71,63.94,63.94,8149993,0.0,1.0
10,2023-05-12,63.86,64.19,63.7,64.11,64.11,8740752,0.0,1.0
11,2023-05-11,63.58,63.93,63.01,63.86,63.86,9581525,0.0,1.0
12,2023-05-10,63.32,63.64,62.99,63.5,63.5,10134026,0.0,1.0
13,2023-05-09,63.64,63.75,63.28,63.39,63.39,9067653,0.0,1.0
14,2023-05-08,63.81,64.055,63.61,63.92,63.92,7240719,0.0,1.0
15,2023-05-05,63.64,64.205,63.63,64.02,64.02,9039023,0.0,1.0
16,2023-05-04,63.74,63.93,63.51,63.72,63.72,11938308,0.0,1.0
17,2023-05-03,64.02,64.18,63.58,63.65,63.65,11084594,0.0,1.0
18,2023-05-02,64.14,64.14,63.27,64.01,64.01,10948420,0.0,1.0
19,2023-05-01,64.15,64.69,64.06,64.3,64.3,9091540,0.0,1.0
20,2023-04-28,63.61,64.16,63.48,64.15,64.15,13687621,0.0,1.0
21,2023-04-27,63.53,63.76,63.1141,63.68,63.68,13795824,0.0,1.0
22,2023-04-26,63.56,63.77,63.39,63.55,63.55,13080556,0.0,1.0
23,2023-04-25,64.17,64.17,63.63,63.85,63.85,12818860,0.0,1.0
24,2023-04-24,64.75,64.99,63.6237,63.95,63.95,15532266,0.0,1.0
25,2023-04-21,64.0,64.27,63.8,64.05,64.05,12931095,0.0,1.0
26,2023-04-20,63.63,64.0,63.44,63.96,63.96,10706385,0.0,1.0
27,2023-04-19,63.73,63.83,63.425,63.68,63.68,9769543,0.0,1.0
28,2023-04-18,63.51,63.6,63.19,63.56,63.56,9035679,0.0,1.0
29,2023-04-17,63.32,63.53,63.1401,63.46,63.46,9441659,0.0,1.0
30,2023-04-14,63.05,63.15,62.775,63.05,63.05,8946011,0.0,1.0
31,2023-04-13,62.76,63.16,62.48,63.15,63.15,9871424,0.0,1.0
32,2023-04-12,62.48,63.03,62.31,62.69,62.69,9593704,0.0,1.0
33,2023-04-11,62.65,62.71,62.4,62.58,62.58,9913049,0.0,1.0
34,2023-04-10,62.49,62.69,62.02,62.69,62.69,7952575,0.0,1.0
35,2023-04-06,62.86,63.0399,62.38,62.84,62.84,9644204,0.0,1.0
36,2023-04-05,62.53,63.02,62.5,62.8,62.8,12789554,0.0,1.0
37,2023-04-04,62.39,62.74,62.075,62.21,62.21,11433404,0.0,1.0
38,2023-04-03,62.3,62.52,61.86,62.4,62.4,12300660,0.0,1.0
39,2023-03-31,62.06,62.25,61.87,62.03,62.03,14440888,0.0,1.0
40,2023-03-30,61.88,62.09,61.66,61.85,61.85,9870659,0.0,1.0
41,2023-03-29,61.72,61.95,61.59,61.86,61.86,9441019,0.0,1.0
42,2023-03-28,61.39,61.74,61.27,61.42,61.42,10925739,0.0,1.0
43,2023-03-27,61.14,61.48,60.95,61.35,61.35,12777402,0.0,1.0
44,2023-03-24,60.25,61.015,59.91,60.9,60.9,12977607,0.0,1.0
45,2023-03-23,60.09,60.39,59.72,59.92,59.92,15478995,0.0,1.0
46,2023-03-22,60.4,60.87,60.03,60.05,60.05,10494213,0.0,1.0
47,2023-03-21,60.57,60.75,59.88,60.32,60.32,13716475,0.0,1.0
48,2023-03-20,60.16,60.6,59.97,60.6,60.6,12904123,0.0,1.0
49,2023-03-17,60.31,60.35,59.635,60.02,60.02,27351227,0.0,1.0
50,2023-03-16,60.09,60.335,59.7,60.3,60.3,15658974,0.46,1.0
51,2023-03-15,59.43,60.475,59.24,60.43,59.9724983541804,21089906,0.0,1.0
52,2023-03-14,60.0,60.455,59.35,60.03,59.5755266622778,19496899,0.0,1.0
53,2023-03-13,59.29,60.87,59.25,59.81,59.3571922317314,21956014,0.0,1.0
54,2023-03-10,59.7,60.14,58.99,59.21,58.7617346938776,13745841,0.0,1.0
55,2023-03-09,60.54,60.54,59.275,59.46,59.0098420013167,13900858,0.0,1.0
56,2023-03-08,60.04,60.325,59.725,60.04,59.5854509545754,10851578,0.0,1.0
57,2023-03-07,60.49,60.57,59.75,60.01,59.5556780776827,13961203,0.0,1.0
58,2023-03-06,59.26,60.375,59.215,60.36,59.9030283080974,16282678,0.0,1.0
59,2023-03-03,59.55,59.68,59.205,59.44,58.9899934167215,13101766,0.0,1.0
60,2023-03-02,58.84,59.78,58.8,59.72,59.2678736010533,11772110,0.0,1.0
61,2023-03-01,59.13,59.18,58.37,58.86,58.4143844634628,13275810,0.0,1.0
62,2023-02-28,59.7,59.7,59.14,59.51,59.0594634628045,16082218,0.0,1.0
63,2023-02-27,60.18,60.3,59.74,59.82,59.367116524029,8849821,0.0,1.0
64,2023-02-24,59.68,59.91,59.385,59.84,59.3869651086241,9736249,0.0,1.0
65,2023-02-23,60.01,60.42,59.81,60.09,59.6350724160632,12222827,0.0,1.0
66,2023-02-22,59.85,60.36,59.7539,59.98,59.52590520079,12409562,0.0,1.0
67,2023-02-21,59.99,60.23,59.72,59.8,59.3472679394338,14278307,0.0,1.0
68,2023-02-17,59.5,60.23,59.38,60.12,59.6648452929559,16814652,0.0,1.0
69,2023-02-16,59.23,59.82,58.95,59.22,58.7716589861751,16538284,0.0,1.0
70,2023-02-15,59.9,59.93,59.225,59.59,59.138857801185,13172697,0.0,1.0
71,2023-02-14,60.21,60.9,59.56,59.59,59.138857801185,20505679,0.0,1.0
72,2023-02-13,59.9,60.76,59.73,60.6,60.141211323239,16191786,0.0,1.0
73,2023-02-10,59.72,59.9,58.88,59.62,59.1686306780777,14420655,0.0,1.0
74,2023-02-09,60.15,60.32,59.595,59.62,59.1686306780777,12515309,0.0,1.0
75,2023-02-08,59.92,59.92,59.59,59.72,59.2678736010533,11012019,0.0,1.0
76,2023-02-07,59.67,60.24,59.535,60.07,59.6152238314681,14922741,0.0,1.0
77,2023-02-06,59.79,60.34,59.72,60.17,59.7144667544437,11330897,0.0,1.0
78,2023-02-03,60.35,60.42,59.23,59.83,59.3770408163265,15404440,0.0,1.0
79,2023-02-02,60.8,61.02,59.91,60.28,59.8236339697169,16947223,0.0,1.0
80,2023-02-01,61.14,61.58,60.62,61.33,60.8656846609612,12535439,0.0,1.0
81,2023-01-31,60.98,61.34,60.51,61.32,60.8557603686636,14344379,0.0,1.0
82,2023-01-30,60.54,61.17,60.46,60.64,60.1809084924292,15632006,0.0,1.0
83,2023-01-27,60.84,60.96,60.37,60.49,60.0320441079658,14087038,0.0,1.0
84,2023-01-26,60.81,61.095,60.57,60.81,60.3496214614878,11884834,0.0,1.0
85,2023-01-25,60.2,60.94,59.885,60.93,60.4687129690586,11265844,0.0,1.0
