,timestamp,open,high,low,close,volume
0,2023-08-02,740.72,744.78,726.115,732.12,623646
1,2023-08-01,744.66,744.66,732.45,739.07,334537
2,2023-07-31,745.47,745.47,734.8462,741.91,445013
3,2023-07-28,740.0,748.68,723.56,746.1,744847
4,2023-07-27,731.21,751.79,731.21,744.66,884339
5,2023-07-26,729.88,733.21,724.26,730.96,399356
6,2023-07-25,723.22,732.66,721.51,729.88,444598
7,2023-07-24,730.45,733.59,723.91,727.13,543557
8,2023-07-21,728.79,738.53,721.58,734.63,1813626
9,2023-07-20,720.0,731.3125,720.0,723.02,628970
10,2023-07-19,727.58,732.0,718.63,719.01,581055
11,2023-07-18,720.0,726.8163,715.54,726.55,481904
12,2023-07-17,718.88,728.435,717.99,721.61,550190
13,2023-07-14,721.12,721.35,715.22,718.52,621537
14,2023-07-13,722.57,730.83,720.0,720.98,412965
15,2023-07-12,717.75,724.42,714.15,718.42,588906
16,2023-07-11,707.94,717.92,705.03,716.83,570401
17,2023-07-10,690.0,707.45,688.52,703.36,1079056
18,2023-07-07,700.59,701.15,692.03,692.45,697008
19,2023-07-06,713.06,714.7,703.76,704.83,608821
20,2023-07-05,716.36,719.36,712.38,717.83,641865
21,2023-07-03,710.09,722.0,710.09,718.09,345030
22,2023-06-30,710.16,719.6,704.28,718.54,1015260
23,2023-06-29,696.77,709.48,689.02,708.42,914986
24,2023-06-28,708.21,710.05,684.805,700.03,1828301
25,2023-06-27,785.96,786.29,705.0,716.09,2034481
26,2023-06-26,781.94,785.64,765.02,784.38,586860
27,2023-06-23,779.21,787.124,771.62,779.73,615110
28,2023-06-22,780.28,783.425,777.0,779.81,447931
29,2023-06-21,781.78,786.43,778.07,778.77,371120
30,2023-06-20,778.96,787.41,775.8122,781.21,507814
31,2023-06-16,788.07,794.0,781.365,783.05,993659
32,2023-06-15,773.28,788.52,771.3475,783.07,648111
33,2023-06-14,768.08,774.46,761.86,771.11,495583
34,2023-06-13,755.19,767.76,755.19,767.35,474012
35,2023-06-12,747.84,754.62,745.03,754.01,415081
36,2023-06-09,750.12,751.61,743.03,746.52,536615
37,2023-06-08,736.96,751.235,736.96,750.12,359374
38,2023-06-07,744.02,746.86,737.815,738.63,473678
39,2023-06-06,751.84,754.5,745.42,748.14,394614
40,2023-06-05,742.6,751.27,740.5,750.27,544339
41,2023-06-02,730.31,740.18,724.12,739.95,527372
42,2023-06-01,736.0,740.04,729.015,731.17,526573
43,2023-05-31,730.9,736.71,727.405,735.56,736000
44,2023-05-30,720.02,729.45,717.88,728.6,497087
45,2023-05-26,725.0,726.7746,719.0,725.05,750770
46,2023-05-25,733.04,736.185,724.03,725.0,569395
47,2023-05-24,750.32,751.28,735.38,737.4,547221
48,2023-05-23,753.21,756.39,748.385,748.56,411319
49,2023-05-22,762.4,768.12,743.13,751.5,626948
50,2023-05-19,752.3,764.0578,750.18,759.05,555883
51,2023-05-18,747.27,749.55,739.76,747.48,501529
52,2023-05-17,739.51,751.15,732.49,749.63,524020
53,2023-05-16,747.99,747.99,738.52,742.28,420949
54,2023-05-15,744.81,751.97,742.95,750.96,355926
55,2023-05-12,749.17,751.88,743.53,744.35,394118
56,2023-05-11,750.13,750.13,740.11,745.57,661981
57,2023-05-10,756.36,756.36,746.45,749.59,432940
58,2023-05-09,753.19,757.4,750.57,754.88,464325
59,2023-05-08,761.93,761.93,746.14,752.12,539865
60,2023-05-05,753.88,768.5939,744.89,762.1,637014
61,2023-05-04,775.54,776.5799,746.13,753.88,1229124
