,timestamp,open,high,low,close,volume
0,2023-08-01,455.35,457.37,451.4501,453.09,1739519
1,2023-07-31,459.02,459.02,450.8,454.55,2110442
2,2023-07-28,455.13,459.57,451.7801,458.48,1438327
3,2023-07-27,453.32,458.68,452.2529,454.99,1883510
4,2023-07-26,455.0,455.0,446.56,453.59,1959809
5,2023-07-25,457.76,460.92,456.6,457.54,1737804
6,2023-07-24,462.0,465.64,457.67,459.32,2190663
7,2023-07-21,465.41,467.04,461.97,462.04,2226909
8,2023-07-20,455.15,465.22,455.0,463.82,2624224
9,2023-07-19,451.4,455.0,448.56,453.56,2212841
10,2023-07-18,446.95,453.3224,445.04,451.2,2237938
11,2023-07-17,449.45,450.62,443.26,447.14,2349068
12,2023-07-14,441.1,450.45,440.87,449.46,2955014
13,2023-07-13,440.23,442.24,434.34,434.7,2865139
14,2023-07-12,438.47,444.3,435.01,440.6,3107830
15,2023-07-11,450.0,450.56,437.61,439.39,3573117
16,2023-07-10,452.96,454.67,449.71,453.16,2011375
17,2023-07-07,462.33,463.61,451.24,452.08,2914742
18,2023-07-06,463.12,467.6,461.62,463.21,2193610
19,2023-07-05,462.1,467.2525,460.0,465.7,2130392
20,2023-07-03,466.26,466.26,457.37,461.42,2113173
21,2023-06-30,464.65,469.87,464.0,468.98,3173216
22,2023-06-29,459.06,465.83,457.5062,464.49,2112385
23,2023-06-28,468.51,468.53,457.32,458.7,2854710
24,2023-06-27,462.5,467.98,451.7,464.5,4138716
25,2023-06-26,465.26,465.26,448.92,452.76,3214677
26,2023-06-23,457.0,460.01,452.32,458.84,4832135
27,2023-06-22,455.0,462.26,453.82,457.68,2913524
28,2023-06-21,454.5,455.34,450.2122,453.0,2347588
29,2023-06-20,445.86,454.88,445.11,451.95,2507676
30,2023-06-16,455.8,456.98,447.5,447.71,4295714
31,2023-06-15,448.0,456.575,447.69,453.93,2287108
32,2023-06-14,444.29,448.78,443.54,447.72,2163490
33,2023-06-13,443.67,447.4006,442.25,445.72,1766345
34,2023-06-12,446.15,446.99,438.68,445.31,2566696
35,2023-06-09,449.3,449.3,442.6,446.04,2082341
36,2023-06-08,435.88,447.47,432.34,445.66,2040858
37,2023-06-07,440.2,446.69,435.68,436.37,2458343
38,2023-06-06,447.83,448.87,440.02,443.07,1495431
39,2023-06-05,443.0,447.8,441.71,444.26,2113753
40,2023-06-02,439.96,444.7,436.7849,442.33,2499045
41,2023-06-01,430.27,436.79,428.13,436.49,2914606
42,2023-05-31,427.0,430.56,424.01,429.46,3612175
43,2023-05-30,423.79,428.73,422.0601,427.24,2595731
44,2023-05-26,424.9,431.67,423.67,425.79,2338607
45,2023-05-25,426.38,428.2,419.8,427.31,2882190
46,2023-05-24,424.0,428.9574,420.26,425.77,3133017
47,2023-05-23,432.92,435.89,421.51,423.21,4492062
48,2023-05-22,444.31,454.95,432.39,433.99,4398012
49,2023-05-19,439.0,447.51,439.0,442.38,3442937
50,2023-05-18,436.505,439.52,433.5948,437.89,2268104
51,2023-05-17,438.8,438.95,432.73,437.47,2274225
52,2023-05-16,434.2,438.475,430.66,436.65,2129191
53,2023-05-15,435.37,436.0,430.67,434.51,2234778
54,2023-05-12,440.16,445.54,434.42,434.43,3939247
55,2023-05-11,436.7,436.85,431.1155,435.55,2595934
56,2023-05-10,426.06,438.39,426.06,435.92,2766347
57,2023-05-09,431.77,435.6,428.045,428.38,2601781
58,2023-05-08,426.2,435.0,423.0,432.72,2478575
59,2023-05-05,428.1,431.27,424.56,427.81,2753370
60,2023-05-04,431.45,432.7,425.22,428.44,4070697
61,2023-05-03,415.03,434.2,414.31,431.19,10129759
62,2023-05-02,407.0,411.54,399.26,404.2,3884642
63,2023-05-01,397.26,407.35,392.255,405.81,4091129
64,2023-04-28,398.0,404.3131,392.505,395.86,5350064
65,2023-04-27,391.26,398.53,380.771,390.35,4981319
66,2023-04-26,381.12,381.5,370.68,376.27,3129790
67,2023-04-25,385.05,390.48,384.0,384.84,2648590
68,2023-04-24,385.24,387.05,381.625,383.35,2059833
69,2023-04-21,378.01,386.27,378.0,385.24,3682470
70,2023-04-20,371.39,376.06,369.755,374.81,2766506
71,2023-04-19,370.55,371.28,367.35,370.47,2173205
72,2023-04-18,373.0,374.26,369.66,369.91,1925398
73,2023-04-17,375.0,375.895,371.16,372.35,2059058
