,timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
0,2023-06-23,107.75,110.29,107.3,109.52,109.52,14329235,0.0,1.0
1,2023-06-22,110.82,111.25,109.78,110.46,110.46,6003494,0.0,1.0
2,2023-06-21,109.13,110.36,108.71,109.98,109.98,8377812,0.0,1.0
3,2023-06-20,111.41,112.815,108.96,109.54,109.54,10606880,0.0,1.0
4,2023-06-16,114.0,114.76,113.06,113.59,113.59,14445506,0.0,1.0
5,2023-06-15,111.83,112.815,110.155,112.41,112.41,10374195,0.0,1.0
6,2023-06-14,107.48,113.4,107.48,112.86,112.86,17415459,0.0,1.0
7,2023-06-13,107.14,107.4752,106.2935,106.78,106.78,8460508,0.0,1.0
8,2023-06-12,106.29,106.85,104.6,106.83,106.83,7965771,0.0,1.0
9,2023-06-09,105.91,106.28,105.35,105.86,105.86,5796002,0.0,1.0
10,2023-06-08,107.16,107.52,105.67,106.2,106.2,9139448,0.0,1.0
11,2023-06-07,106.04,108.24,105.42,107.09,107.09,11123903,0.0,1.0
12,2023-06-06,105.49,106.75,105.2,106.19,106.19,7896257,0.0,1.0
13,2023-06-05,107.88,107.88,105.18,105.2,105.2,7434000,0.0,1.0
14,2023-06-02,107.63,108.42,106.13,107.78,107.78,11838228,0.34,1.0
15,2023-06-01,104.18,104.6,102.9,103.63,103.304119496855,12025210,0.0,1.0
16,2023-05-31,105.7,106.17,104.83,105.26,104.928993710692,21090420,0.0,1.0
17,2023-05-30,108.4,108.88,106.2677,106.52,106.185031446541,9335188,0.0,1.0
18,2023-05-26,107.0,108.45,107.0,107.51,107.171918238994,7911202,0.0,1.0
19,2023-05-25,108.35,108.9708,107.42,107.48,107.142012578616,6729847,0.0,1.0
20,2023-05-24,109.0,109.1,107.2016,108.29,107.949465408805,8503192,0.0,1.0
21,2023-05-23,109.77,111.06,108.1871,108.78,108.437924528302,11790409,0.0,1.0
22,2023-05-22,112.85,112.85,110.02,110.18,109.833522012579,12710292,0.0,1.0
23,2023-05-19,114.56,115.49,113.1,114.76,114.399119496855,11674272,0.0,1.0
24,2023-05-18,117.43,119.145,116.85,118.87,118.496194968553,5970500,0.0,1.0
25,2023-05-17,116.38,117.13,115.25,116.98,116.61213836478,7765386,0.0,1.0
26,2023-05-16,117.5,117.8392,116.12,116.48,116.113710691824,8307929,0.0,1.0
27,2023-05-15,119.82,119.99,118.005,119.83,119.453176100629,5518188,0.0,1.0
28,2023-05-12,120.99,121.1953,119.03,120.21,119.831981132075,6574233,0.0,1.0
29,2023-05-11,123.45,123.86,121.9,122.22,121.835660377358,5923069,0.0,1.0
30,2023-05-10,126.29,126.455,122.17,123.51,123.121603773585,5052636,0.0,1.0
31,2023-05-09,125.27,125.66,124.17,125.1,124.706603773585,4082170,0.0,1.0
32,2023-05-08,127.26,127.69,125.975,126.88,126.481006289308,3892645,0.0,1.0
33,2023-05-05,125.93,127.0283,125.22,126.59,126.191918238994,4887759,0.0,1.0
34,2023-05-04,124.94,125.185,122.82,123.67,123.281100628931,6177127,0.0,1.0
