,timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
0,2023-04-11,192.88,193.16,191.82,192.19,192.19,2435597,0.0,1.0
1,2023-04-10,190.74,192.6,190.32,191.68,191.68,2540349,0.0,1.0
2,2023-04-06,189.61,192.11,189.01,190.46,190.46,2782289,0.0,1.0
3,2023-04-05,190.29,191.01,189.28,189.43,189.43,3030036,0.0,1.0
4,2023-04-04,193.12,193.23,189.68,190.94,190.94,2499133,0.0,1.0
5,2023-04-03,190.57,193.9,189.96,193.28,193.28,2873741,0.0,1.0
6,2023-03-31,190.12,191.38,189.33,191.12,191.12,2702570,0.0,1.0
7,2023-03-30,189.61,190.44,187.98,189.12,189.12,1999467,0.0,1.0
8,2023-03-29,189.66,189.71,187.765,189.07,189.07,2684187,0.0,1.0
9,2023-03-28,187.75,189.61,187.4,187.92,187.92,2069760,0.0,1.0
10,2023-03-27,188.63,189.5949,187.43,187.99,187.99,2133141,0.0,1.0
11,2023-03-24,186.39,188.22,184.6,188.16,188.16,2332277,0.0,1.0
12,2023-03-23,186.86,189.4161,185.55,186.92,186.92,2360130,0.0,1.0
13,2023-03-22,191.72,192.0,187.08,187.16,187.16,2348725,0.0,1.0
14,2023-03-21,191.07,192.14,189.15,191.16,191.16,3133912,0.0,1.0
15,2023-03-20,185.96,190.24,185.51,189.88,189.88,2840845,0.0,1.0
16,2023-03-17,187.81,188.005,184.23,184.64,184.64,7383864,0.0,1.0
17,2023-03-16,187.37,189.77,186.3,189.14,189.14,3897012,0.0,1.0
18,2023-03-15,190.07,191.01,184.76,188.12,188.12,3926282,0.0,1.0
19,2023-03-14,196.06,196.1739,190.17,192.97,192.97,4853203,0.0,1.0
20,2023-03-13,193.0,195.23,192.17,193.1,193.1,3223590,0.0,1.0
21,2023-03-10,192.88,196.68,191.89,193.33,193.33,3667341,0.0,1.0
22,2023-03-09,196.88,196.95,192.35,192.88,192.88,3188590,0.0,1.0
23,2023-03-08,196.28,196.65,194.13,195.57,195.57,2065035,0.0,1.0
24,2023-03-07,197.42,198.2,194.75,195.62,195.62,2781131,0.0,1.0
25,2023-03-06,197.19,199.31,196.65,197.04,197.04,2721778,0.0,1.0
26,2023-03-03,195.44,197.54,194.22,196.82,196.82,3116629,0.0,1.0
27,2023-03-02,191.59,195.12,191.5,194.45,194.45,4254284,0.0,1.0
28,2023-03-01,190.63,194.35,190.57,192.88,192.88,3231729,0.0,1.0
29,2023-02-28,191.51,192.36,189.63,191.48,191.48,3110131,0.0,1.0
30,2023-02-27,194.42,195.0,191.74,192.45,192.45,3363256,0.0,1.0
31,2023-02-24,193.89,193.89,190.86,192.04,192.04,3305720,0.0,1.0
32,2023-02-23,196.04,196.04,192.58,195.02,195.02,2446679,1.03,1.0
33,2023-02-22,197.08,197.49,194.62,195.49,194.462942106605,2963294,0.0,1.0
34,2023-02-21,201.57,201.65,196.45,196.76,195.726269829125,2831026,0.0,1.0
35,2023-02-17,199.26,201.98,198.66,201.42,200.361787299158,2850383,0.0,1.0
