,timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
0,2023-06-23,43.87,44.09,43.34,43.42,43.42,8942092,0.0,1.0
1,2023-06-22,44.1,44.2,43.69,43.76,43.76,5024101,0.0,1.0
2,2023-06-21,43.47,44.06,43.39,43.95,43.95,6838395,0.0,1.0
3,2023-06-20,44.03,44.08,43.47,43.47,43.47,8039881,0.0,1.0
4,2023-06-16,44.22,44.27,43.92,44.07,44.07,13663119,0.0,1.0
5,2023-06-15,44.12,44.3,44.0301,44.15,44.15,8484374,0.0,1.0
6,2023-06-14,44.9,44.98,43.855,43.95,43.95,11941321,0.94,1.0
7,2023-06-13,45.53,45.925,45.33,45.76,44.8017821341056,9106736,0.0,1.0
8,2023-06-12,45.25,45.6,45.14,45.53,44.576598351526,6514695,0.0,1.0
9,2023-06-09,45.4,45.545,45.17,45.22,44.2730897750056,6690934,0.0,1.0
10,2023-06-08,45.215,45.3875,44.895,45.36,44.4101581644019,5805969,0.0,1.0
11,2023-06-07,44.72,45.3,44.62,45.1,44.1556025840945,8768129,0.0,1.0
12,2023-06-06,44.7,44.82,44.49,44.66,43.7248162174204,7368611,0.0,1.0
13,2023-06-05,45.3,45.425,44.51,44.64,43.7052350189352,6880634,0.0,1.0
14,2023-06-02,44.51,45.37,44.401,45.33,44.3807863666741,7208246,0.0,1.0
15,2023-06-01,44.63,44.93,44.37,44.58,43.6464914234796,8763206,0.0,1.0
16,2023-05-31,44.25,44.45,44.025,44.42,43.4898418355981,10878628,0.0,1.0
17,2023-05-30,44.51,44.526,43.71,44.32,43.3919358431722,9182950,0.0,1.0
18,2023-05-26,44.76,44.95,44.59,44.61,43.6758632212074,5498749,0.0,1.0
19,2023-05-25,44.75,44.92,44.46,44.67,43.734606816663,6859521,0.0,1.0
20,2023-05-24,44.95,45.1798,44.8002,44.95,44.0087435954556,5400546,0.0,1.0
21,2023-05-23,45.07,45.26,44.895,44.93,43.9891623969704,6168049,0.0,1.0
22,2023-05-22,45.31,45.52,44.855,44.93,43.9891623969704,6472738,0.0,1.0
23,2023-05-19,45.27,45.48,45.01,45.3,44.3514145689463,6557141,0.0,1.0
24,2023-05-18,45.04,45.17,44.565,45.07,44.1262307863667,6580132,0.0,1.0
25,2023-05-17,45.18,45.5,44.87,45.34,44.3905769659167,6316172,0.0,1.0
26,2023-05-16,45.4,45.715,45.08,45.09,44.1458119848519,6168714,0.0,1.0
27,2023-05-15,45.73,45.91,45.385,45.56,44.6059701492537,4920106,0.0,1.0
28,2023-05-12,45.55,45.795,45.3,45.67,44.7136667409223,5602013,0.0,1.0
29,2023-05-11,45.65,45.7,45.215,45.67,44.7136667409223,6437255,0.0,1.0
30,2023-05-10,46.28,46.46,45.485,45.94,44.9780129204723,8391786,0.0,1.0
31,2023-05-09,46.57,46.665,46.1514,46.44,45.4675428826019,4401734,0.0,1.0
32,2023-05-08,46.7,46.82,46.5263,46.61,45.633983069726,4434236,0.0,1.0
33,2023-05-05,46.16,46.86,46.09,46.69,45.7123078636667,5962387,0.0,1.0
34,2023-05-04,46.4,46.52,45.57,46.13,45.1640343060815,7333190,0.0,1.0
35,2023-05-03,47.24,47.3669,46.51,46.53,45.5556582757853,6536101,0.0,1.0
36,2023-05-02,47.7,47.71,46.533,47.18,46.1920472265538,7606381,0.0,1.0
37,2023-05-01,47.55,48.04,47.41,47.78,46.7794831811094,8844025,0.0,1.0
38,2023-04-28,47.47,47.715,46.82,47.51,46.5151370015594,11070671,0.0,1.0
39,2023-04-27,45.95,47.44,45.4101,47.19,46.2018378257964,10977550,0.0,1.0
40,2023-04-26,46.83,47.33,46.67,46.69,45.7123078636667,8887259,0.0,1.0
41,2023-04-25,46.71,47.22,46.58,46.99,46.0060258409445,7510505,0.0,1.0
42,2023-04-24,46.3,46.67,46.145,46.67,45.6927266651816,6553072,0.0,1.0
43,2023-04-21,46.17,46.25,45.69,46.15,45.1836155045667,9082880,0.0,1.0
44,2023-04-20,46.17,46.32,45.71,45.99,45.0269659166852,7371204,0.0,1.0
45,2023-04-19,46.3,46.465,46.125,46.46,45.4871240810871,5102967,0.0,1.0
46,2023-04-18,45.45,46.165,45.4,46.14,45.1738249053241,6364799,0.0,1.0
47,2023-04-17,45.19,45.46,45.11,45.44,44.4884829583426,6698342,0.0,1.0
48,2023-04-14,45.14,45.38,44.825,45.03,44.0870683893963,6262448,0.0,1.0
49,2023-04-13,44.76,45.015,44.49,44.97,44.0283247939407,4844205,0.0,1.0
50,2023-04-12,45.01,45.165,44.7031,44.83,43.8912564045444,6124095,0.0,1.0
51,2023-04-11,44.65,45.21,44.65,45.09,44.1458119848519,6553549,0.0,1.0
52,2023-04-10,44.41,44.6,44.305,44.5,43.5681666295389,6197266,0.0,1.0
53,2023-04-06,44.4,44.62,44.26,44.43,43.4996324348407,6337156,0.0,1.0
54,2023-04-05,44.46,44.7,44.185,44.43,43.4996324348407,7865782,0.0,1.0
55,2023-04-04,44.88,44.91,44.24,44.45,43.5192136333259,7379609,0.0,1.0
56,2023-04-03,44.72,45.33,44.6,44.98,44.0381153931833,8385812,0.0,1.0
57,2023-03-31,44.63,44.72,44.425,44.62,43.68565382045,7711451,0.0,1.0
58,2023-03-30,44.64,44.8299,44.35,44.5,43.5681666295389,6862432,0.0,1.0
59,2023-03-29,44.63,44.69,44.3,44.52,43.5877478280241,7530712,0.0,1.0
60,2023-03-28,44.29,44.7399,44.2,44.36,43.4310982401426,8796741,0.0,1.0
61,2023-03-27,44.12,44.37,44.05,44.29,43.3625640454444,9624184,0.0,1.0
62,2023-03-24,43.6,43.985,43.405,43.97,43.0492648696814,10448032,0.0,1.0
63,2023-03-23,44.39,44.4,43.25,43.46,42.5499443083092,15549760,0.94,1.0
64,2023-03-22,46.35,46.38,45.12,45.15,43.2686933675712,10883601,0.0,1.0
65,2023-03-21,46.46,46.5882,45.91,46.2,44.274942050538,14067410,0.0,1.0
66,2023-03-20,45.69,46.25,45.51,46.07,44.1503588802659,14074208,0.0,1.0
67,2023-03-17,46.32,46.43,45.12,45.32,43.4316098210039,32421688,0.0,1.0
68,2023-03-16,46.77,46.77,45.67,46.17,44.2461920881675,13618934,0.0,1.0
69,2023-03-15,46.46,46.905,45.98,46.87,44.9170245434786,8897585,0.0,1.0
70,2023-03-14,46.8,46.85,46.294,46.74,44.7924413732066,9327866,0.0,1.0
71,2023-03-13,46.48,47.295,46.45,46.68,44.7349414484656,10962399,0.0,1.0
