,timestamp,open,high,low,close,volume
0,2023-08-01,73.32,73.8099,72.09,72.17,6725407
1,2023-07-31,73.4,74.475,73.04,73.3,10877534
2,2023-07-28,73.75,74.38,72.48,72.85,6231189
3,2023-07-27,73.94,74.89,73.19,73.27,10185625
4,2023-07-26,74.89,76.19,73.8819,74.37,7244567
5,2023-07-25,75.76,75.94,74.62,75.44,8847806
6,2023-07-24,75.88,76.67,75.3729,75.5,8609665
7,2023-07-21,74.42,76.27,74.3,75.9,11878441
8,2023-07-20,72.1,74.13,71.645,74.1,9221590
9,2023-07-19,72.36,72.9251,72.045,72.1,7464792
10,2023-07-18,72.77,73.08,71.3,72.05,7239505
11,2023-07-17,72.96,73.42,72.45,72.66,5149275
12,2023-07-14,73.48,73.75,72.79,73.2,6463743
13,2023-07-13,73.52,73.93,73.38,73.71,6058553
14,2023-07-12,72.54,73.565,72.19,73.47,9710524
15,2023-07-11,71.64,72.23,70.85,72.19,6623380
16,2023-07-10,71.8,72.49,71.1,71.71,7704747
17,2023-07-07,72.53,72.72,71.895,72.05,7511673
18,2023-07-06,74.29,74.29,73.005,73.02,7271407
19,2023-07-05,73.98,75.59,73.92,74.95,8450272
20,2023-07-03,73.87,74.47,73.5,74.38,2484462
21,2023-06-30,72.94,74.305,72.78,74.2,9259959
22,2023-06-29,72.68,73.6,72.51,72.81,7193155
23,2023-06-28,73.95,74.21,73.22,73.44,8735091
24,2023-06-27,74.56,74.8,73.21,73.91,5979167
25,2023-06-26,74.09,74.785,73.81,74.29,5670176
26,2023-06-23,75.29,75.99,74.0,74.17,9080057
27,2023-06-22,76.07,76.39,75.0,75.13,6976575
28,2023-06-21,74.45,76.03,73.72,75.78,7176113
29,2023-06-20,75.63,76.17,74.5,74.76,7802048
30,2023-06-16,74.75,76.42,74.72,75.59,23053579
31,2023-06-15,73.74,74.52,73.41,74.36,10098262
32,2023-06-14,74.9,74.95,73.285,73.4,8893648
33,2023-06-13,73.9,74.69,73.75,74.35,8579415
34,2023-06-12,74.41,74.47,73.685,73.98,7564700
35,2023-06-09,74.855,75.2,74.0,74.07,6012161
36,2023-06-08,74.48,75.12,74.0695,74.9,9988095
37,2023-06-07,73.64,74.5,73.28,74.17,6488121
38,2023-06-06,73.78,74.1509,73.36,73.38,5653068
39,2023-06-05,74.15,74.89,73.335,73.59,5266767
40,2023-06-02,73.04,74.2,72.52,73.85,7175380
41,2023-06-01,73.05,73.43,72.46,72.96,6738779
42,2023-05-31,72.64,73.77,71.875,73.46,10884527
43,2023-05-30,74.35,74.75,72.55,72.69,6873997
44,2023-05-26,73.13,74.555,72.6,73.92,7174042
45,2023-05-25,74.18,74.18,72.47,73.39,7716369
46,2023-05-24,74.15,74.42,73.66,74.24,6879457
47,2023-05-23,74.1,75.2,73.91,74.16,8751256
48,2023-05-22,74.91,75.17,74.47,74.58,4272571
49,2023-05-19,75.55,75.78,74.47,74.48,6338617
50,2023-05-18,74.75,75.25,74.21,75.1,6970597
51,2023-05-17,76.17,76.28,75.185,75.34,5408735
52,2023-05-16,77.5,77.5,75.695,75.84,6216026
53,2023-05-15,78.47,78.53,76.82,77.54,5430028
54,2023-05-12,76.89,77.99,76.575,77.96,8315032
55,2023-05-11,76.59,76.84,75.54,76.1,6542687
56,2023-05-10,76.13,77.16,75.9373,76.89,5696014
57,2023-05-09,76.225,76.225,75.19,75.58,5588127
58,2023-05-08,75.53,76.685,75.28,76.06,6751748
59,2023-05-05,75.61,76.57,75.185,75.51,6215614
60,2023-05-04,75.38,75.67,74.56,75.51,6042464
61,2023-05-03,76.26,76.56,75.27,75.39,6265933
