,timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
0,2023-02-21,142.88,148.34,142.15,147.33,147.33,18131279,0.0,1.0
1,2023-02-17,145.11,146.69,144.57,146.44,146.44,8256940,0.0,1.0
2,2023-02-16,145.48,145.99,144.18,144.27,144.27,5437386,0.0,1.0
3,2023-02-15,144.96,146.6,144.56,146.57,146.57,4892684,0.0,1.0
4,2023-02-14,145.73,147.1307,144.56,145.49,145.49,4610630,0.0,1.0
5,2023-02-13,144.71,146.12,144.51,145.91,145.91,5338635,0.0,1.0
6,2023-02-10,143.09,143.94,142.17,143.72,143.72,5000947,0.0,1.0
7,2023-02-09,140.87,141.94,140.568,141.52,141.52,4354979,0.0,1.0
8,2023-02-08,140.33,141.1,139.985,140.22,140.22,3897058,0.0,1.0
9,2023-02-07,139.77,141.3,138.69,140.98,140.98,5447116,0.0,1.0
10,2023-02-06,141.82,142.1,140.03,140.68,140.68,5817971,0.0,1.0
11,2023-02-03,143.36,143.96,140.86,141.71,141.71,5718501,0.0,1.0
12,2023-02-02,144.41,144.86,142.9356,143.62,143.62,5935591,0.0,1.0
13,2023-02-01,143.66,145.61,142.7,144.67,144.67,4283059,0.0,1.0
14,2023-01-31,142.32,143.88,141.66,143.87,143.87,4701157,0.0,1.0
15,2023-01-30,142.12,142.45,141.27,142.15,142.15,5299156,0.0,1.0
16,2023-01-27,142.6,144.47,141.75,143.3,143.3,6137582,0.0,1.0
17,2023-01-26,143.03,143.75,141.76,142.21,142.21,5273032,0.0,1.0
18,2023-01-25,142.24,142.835,140.39,142.34,142.34,4163912,0.0,1.0
19,2023-01-24,159.88,159.88,141.0,143.02,143.02,4556450,0.0,1.0
20,2023-01-23,140.46,143.01,140.2,142.64,142.64,4383271,0.0,1.0
21,2023-01-20,139.4,140.78,138.17,140.54,140.54,9847661,0.0,1.0
22,2023-01-19,141.39,141.525,138.79,138.83,138.83,5780700,0.0,1.0
23,2023-01-18,144.2,144.25,140.475,140.84,140.84,7558141,0.0,1.0
24,2023-01-17,145.29,145.71,144.195,144.41,144.41,5040811,0.0,1.0
25,2023-01-13,145.53,145.82,143.8601,145.29,145.29,4566729,0.0,1.0
26,2023-01-12,146.41,146.42,144.39,144.81,144.81,4157593,0.0,1.0
27,2023-01-11,145.74,146.18,144.73,146.13,146.13,4944866,0.0,1.0
28,2023-01-10,144.94,145.45,143.73,144.86,144.86,3990219,0.0,1.0
29,2023-01-09,146.32,147.86,144.8,144.95,144.95,5918873,0.0,1.0
30,2023-01-06,144.6,147.55,144.24,146.78,146.78,7077269,0.0,1.0
31,2023-01-05,143.46,144.13,142.65,143.27,143.27,4424807,0.0,1.0
32,2023-01-04,143.42,144.05,142.07,143.76,143.76,4446303,0.0,1.0
33,2023-01-03,142.55,143.71,142.09,143.6,143.6,5749895,0.0,1.0
34,2022-12-30,141.56,141.9925,140.81,141.79,141.79,3835316,0.0,1.0
35,2022-12-29,142.14,143.02,141.75,142.15,142.15,3057412,0.0,1.0
36,2022-12-28,143.47,143.67,140.91,141.29,141.29,5082062,0.0,1.0
37,2022-12-27,144.04,144.45,143.19,143.81,143.81,3348406,0.0,1.0
38,2022-12-23,143.05,143.8,142.28,143.77,143.77,3182568,0.0,1.0
39,2022-12-22,144.77,144.98,141.93,143.48,143.48,4362066,0.0,1.0
40,2022-12-21,144.32,145.94,144.26,145.18,145.18,4575507,0.0,1.0
41,2022-12-20,142.92,144.64,142.25,144.05,144.05,5669767,0.0,1.0
42,2022-12-19,143.01,143.56,141.7273,142.8,142.8,5022485,0.0,1.0
43,2022-12-16,144.48,144.72,142.57,142.75,142.75,13447742,0.0,1.0
44,2022-12-15,145.58,146.42,143.63,145.36,145.36,5839323,0.0,1.0
45,2022-12-14,147.09,148.53,145.96,146.67,146.67,6778208,0.0,1.0
46,2022-12-13,150.0,150.2,146.74,147.49,147.49,7802889,0.0,1.0
47,2022-12-12,145.9,148.1,145.56,148.02,148.02,6477443,0.0,1.0
48,2022-12-09,147.47,147.715,145.22,145.31,145.31,9309818,0.0,1.0
49,2022-12-08,149.16,149.275,148.14,148.78,148.78,4504214,0.56,1.0
50,2022-12-07,150.5,151.21,148.82,149.11,148.550862461497,5850070,0.0,1.0
51,2022-12-06,151.2,151.905,149.21,149.89,149.327937592072,6875202,0.0,1.0
52,2022-12-05,152.75,153.0,150.51,151.65,151.081337886702,7869424,0.0,1.0
53,2022-12-02,151.48,153.235,151.48,153.22,152.645450649525,6911044,0.0,1.0
54,2022-12-01,152.05,153.61,150.73,153.37,152.794888174635,7577389,0.0,1.0
55,2022-11-30,152.61,152.77,151.2,152.42,151.848450515602,10445985,0.0,1.0
56,2022-11-29,153.03,153.71,152.55,152.97,152.396388107674,4614051,0.0,1.0
57,2022-11-28,152.72,154.64,152.72,153.51,152.934363198072,5893321,0.0,1.0
58,2022-11-25,152.12,153.09,151.8627,153.07,152.496013124414,2925807,0.0,1.0
59,2022-11-23,152.08,153.365,151.88,152.42,151.848450515602,5640225,0.0,1.0
60,2022-11-22,152.0,152.4499,151.12,151.69,151.121187893398,5632847,0.0,1.0
61,2022-11-21,150.61,152.14,150.19,151.15,150.583212803,7052359,0.0,1.0
62,2022-11-18,149.67,150.24,148.77,150.23,149.666662648989,6328950,0.0,1.0
63,2022-11-17,147.01,148.73,146.71,148.0,147.44502477568,8265936,0.0,1.0
64,2022-11-16,147.88,150.2,147.12,148.5,147.943149859381,10864412,0.0,1.0
65,2022-11-15,145.61,150.27,144.55,147.44,146.887124681934,25516226,0.0,1.0
66,2022-11-14,141.64,143.32,138.27,138.39,137.871060666935,12508636,0.0,1.0
67,2022-11-11,142.67,143.12,139.99,142.58,142.045348868354,6423640,0.0,1.0
68,2022-11-10,142.51,142.69,140.5,142.36,141.826173831525,6770204,0.0,1.0
69,2022-11-09,142.76,143.16,139.21,139.47,138.94701084773,5310723,0.0,1.0
70,2022-11-08,142.58,144.075,141.51,142.79,142.254561403509,5022837,0.0,1.0
71,2022-11-07,141.26,142.969,141.26,142.45,141.915836346592,3788036,0.0,1.0
72,2022-11-04,142.03,142.21,138.795,140.97,140.441386098835,4889768,0.0,1.0
73,2022-11-03,139.51,141.7147,139.08,140.72,140.192323556984,3658788,0.0,1.0
