,timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
0,2023-02-03,176.93,181.34,176.22,178.82,178.82,4005655,0.0,1.0
1,2023-02-02,177.86,180.05,176.19,179.3,179.3,4206190,0.0,1.0
2,2023-02-01,171.33,178.51,171.225,176.59,176.59,4200290,0.0,1.0
3,2023-01-31,168.93,171.52,168.9,171.47,171.47,2549376,0.0,1.0
4,2023-01-30,169.1,171.15,168.34,168.93,168.93,3135567,0.0,1.0
5,2023-01-27,169.07,172.03,168.4,170.83,170.83,2453351,0.0,1.0
6,2023-01-26,169.94,170.95,166.86,170.74,170.74,3539873,0.0,1.0
7,2023-01-25,166.62,168.73,164.21,168.45,168.45,2739823,0.0,1.0
8,2023-01-24,167.91,170.03,167.36,168.86,168.86,2407052,0.0,1.0
9,2023-01-23,166.54,170.25,165.62,169.66,169.66,3521865,0.0,1.0
10,2023-01-20,163.82,165.24,161.045,165.17,165.17,3841850,0.0,1.0
11,2023-01-19,165.56,165.64,162.1,163.13,163.13,3082471,0.0,1.0
12,2023-01-18,168.53,169.38,165.9,166.0,166.0,2627740,0.0,1.0
13,2023-01-17,167.91,169.17,166.045,166.91,166.91,3320258,0.0,1.0
14,2023-01-13,167.5,169.43,166.42,168.98,168.98,1891182,0.0,1.0
15,2023-01-12,170.02,170.64,167.1601,168.67,168.67,2478167,0.0,1.0
16,2023-01-11,167.72,170.13,167.31,169.79,169.79,3068956,0.0,1.0
17,2023-01-10,166.5,169.75,166.5,169.22,169.22,2351912,0.0,1.0
18,2023-01-09,167.39,169.91,165.68,167.1,167.1,3734105,0.0,1.0
19,2023-01-06,161.76,166.75,159.93,165.52,165.52,3483405,0.0,1.0
20,2023-01-05,164.47,165.625,159.58,159.69,159.69,4750292,0.0,1.0
21,2023-01-04,165.38,167.59,163.76,165.91,165.91,3477922,0.0,1.0
22,2023-01-03,165.57,166.2,161.44,162.45,162.45,4475744,0.0,1.0
23,2022-12-30,162.36,164.16,160.76,164.03,164.03,1619445,0.0,1.0
24,2022-12-29,162.58,164.78,161.5,163.98,163.98,2148909,0.0,1.0
25,2022-12-28,161.5,163.57,160.06,160.28,160.28,1500055,0.0,1.0
26,2022-12-27,163.57,163.7,161.15,162.2,162.2,1932072,0.0,1.0
27,2022-12-23,162.7,164.116,161.25,163.84,163.84,1498283,0.0,1.0
28,2022-12-22,164.83,164.83,161.06,163.75,163.75,2972024,0.0,1.0
29,2022-12-21,165.38,167.84,165.22,167.41,167.41,2181351,0.0,1.0
30,2022-12-20,163.72,165.809,163.56,164.33,164.33,2102308,0.0,1.0
31,2022-12-19,167.44,167.49,163.75,165.14,165.14,2621804,0.0,1.0
32,2022-12-16,165.28,167.25,164.07,166.82,166.82,7411868,0.0,1.0
33,2022-12-15,169.22,169.77,165.49,166.09,166.09,3984957,0.0,1.0
34,2022-12-14,175.87,176.8505,170.11,171.68,171.68,3202492,0.0,1.0
35,2022-12-13,178.01,179.95,173.68,175.49,175.49,4778090,0.0,1.0
36,2022-12-12,169.17,172.34,167.74,172.26,172.26,2966840,0.0,1.0
37,2022-12-09,168.47,170.36,167.9,168.68,168.68,2514922,0.0,1.0
38,2022-12-08,167.07,169.8,165.92,169.65,169.65,2836326,0.0,1.0
39,2022-12-07,166.29,168.48,165.01,166.01,166.01,1881647,0.0,1.0
40,2022-12-06,167.75,168.45,165.3,166.51,166.51,3572231,0.0,1.0
41,2022-12-05,167.86,168.9,166.78,167.84,167.84,2615764,0.0,1.0
42,2022-12-02,167.2,168.79,165.24,168.63,168.63,3055210,0.76,1.0
43,2022-12-01,173.21,173.21,169.7618,171.48,170.710622823071,3222188,0.0,1.0
44,2022-11-30,164.555,172.19,162.695,171.91,171.138693547435,5396300,0.0,1.0
45,2022-11-29,164.76,165.005,162.41,163.89,163.154676781392,2685792,0.0,1.0
46,2022-11-28,164.89,167.3,162.5367,164.01,163.274138378889,3910864,0.0,1.0
47,2022-11-25,169.04,169.5,166.98,167.09,166.340319381309,1698649,0.0,1.0
48,2022-11-23,169.345,173.3,167.7,169.2,168.44085247063,3851895,0.0,1.0
49,2022-11-22,165.18,168.8493,162.71,168.43,167.674307220025,5740000,0.0,1.0
50,2022-11-21,161.16,162.01,159.15,159.24,158.525539878387,6276281,0.0,1.0
51,2022-11-18,163.56,163.88,160.97,161.85,161.123829623945,4016639,0.0,1.0
52,2022-11-17,158.45,161.69,158.09,161.47,160.745534565205,2836105,0.0,1.0
53,2022-11-16,161.89,162.11,160.23,161.27,160.54643190271,3858973,0.0,1.0
54,2022-11-15,167.46,167.86,162.56,165.17,164.428933821359,4158124,0.0,1.0
55,2022-11-14,163.12,166.81,160.85,161.26,160.536476769585,4269694,0.0,1.0
56,2022-11-11,159.4,164.89,159.31,164.06,163.323914044513,3211491,0.0,1.0
57,2022-11-10,155.91,160.76,154.5,160.37,159.650469921483,5617349,0.0,1.0
58,2022-11-09,149.14,150.835,147.59,148.23,147.564938308047,3696254,0.0,1.0
59,2022-11-08,151.14,155.6,150.025,151.04,150.362330716099,4968267,0.0,1.0
60,2022-11-07,145.81,149.19,143.88,148.93,148.261797626778,3981597,0.0,1.0
61,2022-11-04,142.32,145.4,141.11,144.29,143.642615856898,5004337,0.0,1.0
62,2022-11-03,139.4001,141.01,137.79,138.02,137.400747387685,3706415,0.0,1.0
63,2022-11-02,145.44,147.81,141.02,141.24,140.606300253852,3327692,0.0,1.0
64,2022-11-01,145.11,145.91,143.32,144.7,144.050776315013,2322752,0.0,1.0
65,2022-10-31,143.81,143.8832,140.605,142.62,141.980108625066,3078341,0.0,1.0
66,2022-10-28,141.5,145.99,141.15,144.88,144.229968711258,3482009,0.0,1.0
67,2022-10-27,142.49,143.35,140.04,140.68,140.048812798867,4666560,0.0,1.0
68,2022-10-26,142.77,145.65,140.54,141.38,140.745672117598,6726543,0.0,1.0
69,2022-10-25,145.06,147.51,144.41,146.37,145.713283546845,3644779,0.0,1.0
70,2022-10-24,144.98,146.88,142.38,144.53,143.881539051892,3334525,0.0,1.0
71,2022-10-21,141.93,147.42,140.95,146.59,145.932296475589,3612389,0.0,1.0
72,2022-10-20,142.44,146.75,141.25,142.08,141.44253143633,3341084,0.0,1.0
73,2022-10-19,140.76,142.97,139.26,141.33,140.695896451975,2465411,0.0,1.0
74,2022-10-18,144.64,145.21,139.34,141.1,140.466928390106,3280499,0.0,1.0
75,2022-10-17,140.05,141.28,137.75,139.12,138.495812031407,5039785,0.0,1.0
76,2022-10-14,144.62,144.95,136.5,136.73,136.116535214594,4970471,0.0,1.0
77,2022-10-13,134.7,143.94,133.48,142.75,142.109525355688,5040507,0.0,1.0
78,2022-10-12,139.03,140.335,138.4,138.59,137.968189975796,2541083,0.0,1.0
79,2022-10-11,139.66,141.07,136.9604,138.8,138.177247771415,4735490,0.0,1.0
80,2022-10-10,145.14,145.48,138.91,140.9,140.267825727611,3828747,0.0,1.0
81,2022-10-07,147.67,148.63,144.13,144.92,144.269789243757,4351218,0.0,1.0
82,2022-10-06,151.33,153.62,150.72,150.97,150.292644784226,2286462,0.0,1.0
83,2022-10-05,149.1,152.96,148.84,151.89,151.208517031702,3052031,0.0,1.0
84,2022-10-04,148.25,151.7493,148.01,150.85,150.173183186729,4181915,0.0,1.0
85,2022-10-03,141.28,146.61,139.845,145.13,144.478847039377,4708438,0.0,1.0
86,2022-09-30,140.86,142.63,139.24,139.34,138.714824960151,3525972,0.0,1.0
87,2022-09-29,142.9,142.9,139.92,141.99,141.352935238208,3453546,0.0,1.0
88,2022-09-28,140.85,145.35,139.92,144.58,143.931314717516,3307078,0.0,1.0
89,2022-09-27,142.69,143.93,139.87,141.81,141.173742841962,2964284,0.0,1.0
90,2022-09-26,142.67,143.74,140.62,140.82,140.188184662613,4502484,0.0,1.0
91,2022-09-23,143.81,144.375,140.09,141.92,141.283249306335,4839329,0.0,1.0
92,2022-09-22,147.99,148.33,144.2,145.34,144.687904834996,3352268,0.0,1.0
93,2022-09-21,149.96,154.0,148.34,148.44,147.773996103666,3315562,0.0,1.0
94,2022-09-20,148.7,150.51,148.26,149.78,149.107983942382,2574358,0.0,1.0
95,2022-09-19,148.07,150.39,147.87,149.61,148.938746679261,2398187,0.0,1.0
96,2022-09-16,146.73,149.48,145.17,149.31,148.640092685519,4592425,0.0,1.0
97,2022-09-15,149.7,150.759,146.99,147.87,147.206553515556,3142529,0.0,1.0
98,2022-09-14,149.52,151.29,147.99,150.25,149.575875199244,2272948,0.0,1.0
99,2022-09-13,151.0,152.2,147.8,148.25,147.584848574296,4202179,0.0,1.0
100,2022-09-12,155.44,155.85,153.69,155.65,154.951647086605,3866860,0.0,1.0
101,2022-09-09,152.49,155.2,152.49,154.18,153.488242517268,2620343,0.0,1.0
102,2022-09-08,149.58,152.84,148.848,152.13,151.447440226696,2457650,0.0,1.0
103,2022-09-07,149.58,151.81,148.22,150.7,150.023856189858,2496665,0.0,1.0
104,2022-09-06,148.61,150.07,146.53,148.23,147.564938308047,2479252,0.0,1.0
105,2022-09-02,151.66,153.25,147.85,148.63,147.963143633036,2787475,0.0,1.0
106,2022-09-01,148.99,151.04,146.54,150.69,150.013901056733,3783873,0.0,1.0
107,2022-08-31,153.46,153.46,150.34,151.53,150.850132239211,3535296,0.0,1.0
108,2022-08-30,156.13,156.26,151.52,152.73,152.04474821418,3670214,0.0,1.0
109,2022-08-29,156.82,157.85,154.17,155.19,154.493710962867,3329458,0.76,1.0
110,2022-08-26,166.84,167.48,158.51,158.67,157.188311115602,4238469,0.0,1.0
111,2022-08-25,164.29,167.25,164.18,167.07,165.509870410812,2981788,0.0,1.0
112,2022-08-24,163.81,164.85,162.24,163.65,162.121806983476,3253083,0.0,1.0
113,2022-08-23,163.48,166.29,163.48,164.41,162.874709967329,2128370,0.0,1.0
114,2022-08-22,165.16,166.28,162.925,163.84,162.31003272944,3731143,0.0,1.0
115,2022-08-19,168.43,168.8975,167.02,168.0,166.43118590421,3396564,0.0,1.0
116,2022-08-18,167.73,172.48,165.94,170.13,168.541295582639,4513485,0.0,1.0
117,2022-08-17,174.0,174.0227,167.1,170.13,168.541295582639,6158621,0.0,1.0
118,2022-08-16,179.32,179.73,176.81,179.04,177.368092406487,3138229,0.0,1.0
119,2022-08-15,178.41,180.01,177.43,179.89,178.210154954217,2798528,0.0,1.0
120,2022-08-12,175.23,179.76,175.23,179.26,177.586038007076,3198431,0.0,1.0
121,2022-08-11,176.16,178.28,174.23,174.55,172.920020830833,2710043,0.0,1.0
122,2022-08-10,173.72,175.3,171.22,175.08,173.445071595888,3213637,0.0,1.0
123,2022-08-09,173.41,173.89,169.035,170.37,168.779054419645,3717659,0.0,1.0
124,2022-08-08,176.22,177.75,173.78,175.86,174.217787816157,2308710,0.0,1.0
125,2022-08-05,174.75,177.52,174.1,177.25,175.594807747151,2495266,0.0,1.0
126,2022-08-04,176.37,177.95,175.14,176.96,175.307515819102,2395134,0.0,1.0
127,2022-08-03,171.0,176.98,171.0,176.36,174.713118726587,2766485,0.0,1.0
128,2022-08-02,170.28,172.53,169.61,170.77,169.175319147988,2179638,0.0,1.0
129,2022-08-01,170.71,172.37,169.44,171.46,169.85887580438,2277237,0.0,1.0
130,2022-07-29,168.4,172.72,167.71,171.96,170.35420671481,4744443,0.0,1.0
131,2022-07-28,168.71,170.95,167.3018,169.67,168.085591145044,3880217,0.0,1.0
132,2022-07-27,163.26,169.625,163.255,168.33,166.758104305094,4672494,0.0,1.0
133,2022-07-26,163.55,164.265,161.255,161.78,160.269269378471,3151315,0.0,1.0
134,2022-07-25,162.95,163.15,160.27,163.04,161.517503272753,3085832,0.0,1.0
135,2022-07-22,165.66,165.66,162.31,163.27,161.74535549155,2945016,0.0,1.0
136,2022-07-21,164.38,165.24,162.28,165.19,163.647426187598,2990799,0.0,1.0
137,2022-07-20,159.65,163.72,158.76,163.12,161.596756218421,3126010,0.0,1.0
138,2022-07-19,156.93,162.0,156.83,161.45,159.942350977588,3581996,0.0,1.0
139,2022-07-18,158.84,159.39,154.37,155.25,153.800247688266,2930140,0.0,1.0
140,2022-07-15,153.84,158.28,153.33,157.97,156.494847841001,3736611,0.0,1.0
141,2022-07-14,148.75,154.155,147.22,153.31,151.878363755801,3794146,0.0,1.0
142,2022-07-13,145.49,149.97,145.19,149.19,147.796837053864,2306933,0.0,1.0
143,2022-07-12,148.46,150.18,147.4,148.05,146.667482578085,2305781,0.0,1.0
144,2022-07-11,148.18,149.2592,146.26,147.56,146.182058285865,2688810,0.0,1.0
145,2022-07-08,147.4,150.54,145.72,149.94,148.539833419508,1997945,0.0,1.0
146,2022-07-07,147.71,149.68,147.24,148.57,147.182626724932,2742698,0.0,1.0
147,2022-07-06,143.64,145.91,142.03,144.7,143.34876547821,2708562,0.0,1.0
148,2022-07-05,139.9,143.17,138.5,143.07,141.733986710211,3792500,0.0,1.0
149,2022-07-01,143.935,145.1,140.52,142.91,141.575480818873,3175038,0.0,1.0
150,2022-06-30,145.45,149.22,143.3,146.09,144.725785409203,4158019,0.0,1.0
151,2022-06-29,146.91,147.51,144.75,147.27,145.894766357816,2586592,0.0,1.0
152,2022-06-28,151.41,153.16,148.37,148.49,147.103373779263,2786498,0.0,1.0
153,2022-06-27,151.1,152.33,149.54,150.59,149.183763603066,2048285,0.0,1.0
154,2022-06-24,147.59,150.05,147.2,149.69,148.292167964293,5108928,0.0,1.0
155,2022-06-23,149.02,149.205,143.94,145.54,144.180921407731,2946065,0.0,1.0
156,2022-06-22,146.95,148.98,145.86,147.65,146.271217849742,3720364,0.0,1.0
157,2022-06-21,147.33,150.29,147.285,148.35,146.964681124343,3085757,0.0,1.0
158,2022-06-17,144.02,145.5,141.79,144.63,143.27941915075,6724039,0.0,1.0
159,2022-06-16,146.36,146.36,141.69,143.46,142.120344820345,4722838,0.0,1.0
160,2022-06-15,149.17,152.4735,146.73,150.08,148.678526074428,3263391,0.0,1.0
161,2022-06-14,149.21,150.14,146.05,147.17,145.79570017573,2765034,0.0,1.0
162,2022-06-13,153.23,154.43,147.33,147.77,146.390097268245,5861619,0.0,1.0
163,2022-06-10,158.35,160.18,156.81,156.92,155.454652929099,3369913,0.0,1.0
164,2022-06-09,163.99,167.03,161.51,161.61,160.100856868925,3144770,0.0,1.0
165,2022-06-08,165.86,167.96,163.93,165.01,163.469107059844,2928881,0.0,1.0
166,2022-06-07,163.74,167.34,162.84,166.95,165.390990992309,2108004,0.0,1.0
167,2022-06-06,167.35,168.83,164.56,165.27,163.726679133267,2273830,0.0,1.0
168,2022-06-03,166.59,166.98,164.81,165.24,163.696959278641,2539151,0.0,1.0
169,2022-06-02,164.51,169.41,163.68,169.24,167.659606562075,2637725,0.0,1.0
170,2022-06-01,169.18,169.31,163.32,164.77,163.231348222838,3283648,0.0,1.0
171,2022-05-31,166.9,169.59,163.59,168.4,166.827450632554,5102506,0.0,1.0
172,2022-05-27,165.49,168.16,164.17,167.55,165.985388084824,4942359,0.76,1.0
173,2022-05-26,162.36,165.89,161.405,164.0,161.734915607576,3820055,0.0,1.0
174,2022-05-25,160.47,163.24,159.34,162.32,160.078118911108,2500281,0.0,1.0
175,2022-05-24,159.88,163.25,158.81,161.85,159.614610311501,3172157,0.0,1.0
176,2022-05-23,161.62,163.5,159.88,161.55,159.318753758561,2291112,0.0,1.0
177,2022-05-20,163.6,165.16,156.72,162.44,160.196461532285,3977616,0.0,1.0
178,2022-05-19,160.85,164.17,159.08,160.94,158.717178767581,3812610,0.0,1.0
179,2022-05-18,166.33,166.33,159.24,159.92,157.711266487583,5684642,0.0,1.0
180,2022-05-17,160.99,164.38,160.62,163.84,161.577125446008,4952192,0.0,1.0
181,2022-05-16,157.23,159.18,155.58,157.44,155.265518983273,2328409,0.0,1.0
182,2022-05-13,155.04,159.7,153.88,158.74,156.547564046016,4783360,0.0,1.0
183,2022-05-12,151.04,153.68,149.97,152.89,150.778361263673,3117744,0.0,1.0
184,2022-05-11,153.43,157.31,151.75,151.99,149.890791604851,3861709,0.0,1.0
185,2022-05-10,155.94,158.515,152.65,155.22,153.076180491512,3157804,0.0,1.0
186,2022-05-09,154.2,156.03,151.78,152.25,150.147200617399,4123127,0.0,1.0
187,2022-05-06,156.55,158.77,154.35,156.13,153.973612035432,2710543,0.0,1.0
188,2022-05-05,162.02,163.37,156.51,158.24,156.054469791115,3961527,0.0,1.0
189,2022-05-04,158.68,164.92,154.265,164.77,162.494280760124,3931603,0.0,1.0
190,2022-05-03,157.88,159.71,156.51,158.87,156.675768552291,2442017,0.0,1.0
191,2022-05-02,155.34,158.5373,152.79,158.15,155.965712825233,2865903,0.0,1.0
192,2022-04-29,158.04,159.72,154.24,154.38,152.247782143278,4835835,0.0,1.0
193,2022-04-28,154.13,162.27,153.725,160.45,158.233946397778,4155950,0.0,1.0
194,2022-04-27,150.0,155.73,149.68,151.72,149.624520707204,3077286,0.0,1.0
