,timestamp,open,high,low,close,volume
0,2023-08-02,87.08,87.34,85.255,85.46,5507361
1,2023-08-01,87.3,87.83,87.2,87.68,3514290
2,2023-07-31,88.64,88.64,87.39,87.76,5786819
3,2023-07-28,88.95,89.26,88.2,88.25,3446728
4,2023-07-27,91.0,91.0,88.49,88.51,4654787
5,2023-07-26,88.56,90.54,88.51,90.4,5472555
6,2023-07-25,88.45,89.175,88.07,88.96,3116216
7,2023-07-24,89.09,89.56,88.75,88.76,3930279
8,2023-07-21,89.7,89.98,88.92,88.96,4673985
9,2023-07-20,87.25,89.49,87.125,89.35,5982106
10,2023-07-19,86.35,87.01,85.97,86.12,4796836
11,2023-07-18,86.13,86.63,84.1,86.6,5697036
12,2023-07-17,87.56,87.85,86.69,86.71,4468963
13,2023-07-14,87.97,88.17,87.22,87.65,4394366
14,2023-07-13,87.5,88.34,87.08,88.05,4492649
15,2023-07-12,87.81,88.007,87.27,87.57,3847422
16,2023-07-11,86.32,87.33,86.12,87.29,2888352
17,2023-07-10,86.15,86.83,86.08,86.45,3234860
18,2023-07-07,85.7,86.67,85.63,85.89,5094806
19,2023-07-06,86.28,86.4,85.43,86.07,3910075
20,2023-07-05,86.75,87.36,86.63,86.87,3464060
21,2023-07-03,87.55,87.61,86.39,87.14,2584132
22,2023-06-30,87.7,88.77,87.57,88.1,5484516
23,2023-06-29,85.94,86.9896,85.82,86.77,3842236
24,2023-06-28,87.15,87.44,86.205,86.36,4952519
25,2023-06-27,86.88,87.23,86.06,87.15,4998956
26,2023-06-26,87.35,87.62,86.28,87.0,4171226
27,2023-06-23,87.24,87.785,87.01,87.48,5496577
28,2023-06-22,88.01,88.26,87.22,87.41,5162834
29,2023-06-21,88.89,89.105,88.015,88.32,5587986
30,2023-06-20,88.52,89.3837,88.16,88.94,5066607
31,2023-06-16,88.28,89.72,88.28,89.15,9108507
32,2023-06-15,87.95,88.56,87.3,88.25,5552928
33,2023-06-14,88.53,89.87,87.66,87.91,8387898
34,2023-06-13,85.17,86.05,84.9,85.75,8454306
35,2023-06-12,83.84,84.45,83.23,84.28,4429223
36,2023-06-09,83.14,83.855,82.61,83.73,3302195
37,2023-06-08,82.53,83.455,82.26,83.1,5701344
38,2023-06-07,83.79,83.79,82.23,82.89,5381981
39,2023-06-06,83.54,84.02,83.23,83.6,5046825
40,2023-06-05,83.83,84.51,83.47,83.73,3596056
41,2023-06-02,83.15,84.03,82.91,83.76,6062326
42,2023-06-01,82.84,83.25,82.4369,82.75,6588295
43,2023-05-31,82.6,82.96,81.83,82.76,7646291
44,2023-05-30,82.37,83.35,82.01,82.5,8655004
45,2023-05-26,82.77,83.495,81.02,81.46,9655604
46,2023-05-25,85.27,85.4,82.31,83.54,12201959
47,2023-05-24,87.14,87.95,86.66,87.49,6787535
48,2023-05-23,88.97,89.203,87.09,87.13,5459827
49,2023-05-22,89.12,89.91,89.02,89.5,4699340
50,2023-05-19,89.19,89.87,89.0,89.33,6819703
51,2023-05-18,88.36,89.25,88.11,89.02,4536110
52,2023-05-17,89.04,89.085,87.7901,88.58,6631950
53,2023-05-16,88.84,89.405,88.82,88.9,3888910
54,2023-05-15,89.11,89.91,88.93,89.31,4053317
55,2023-05-12,88.58,88.97,87.87,88.88,4450196
56,2023-05-11,89.3,89.42,88.54,89.02,3995720
57,2023-05-10,90.17,90.4,89.0,89.41,3599328
58,2023-05-09,90.19,90.19,89.3145,89.6,3245439
59,2023-05-08,89.57,90.32,89.25,90.19,3287584
